1	1:30	2:100	3:16749278	4:153559	5:16761456	6:16854	7:22965	8:7441	9:10249	10:16769310	
1	1:40	2:90	3:29186	4:16745115	5:15077	6:14934	7:19409	8:9610	9:6471	10:16770367	
1	1:66	2:57	3:16750050	4:16402	5:15118	6:4313	7:1735	8:7770	9:5631	10:16770803	
1	1:81	2:40	3:53336	4:85715	5:17935	6:6659	7:17869	8:11664	9:7264	10:68653	
1	1:74	2:40	3:149917	4:31093	5:1813	6:8776	7:16142	8:11427	9:7204	10:16768463	
1	1:74	2:50	3:463541	4:21212	5:3181	6:14725	7:8020	8:15346	9:4541	10:76933	
1	1:41	2:51	3:529820	4:13701	5:16761134	6:16752005	7:10168	8:13777	9:8257	10:16771934	
1	1:20	2:27	3:16762034	4:16748364	5:10508	6:21246	7:18242	8:6899	9:5985	10:73873	
1	1:20	2:1	3:72604	4:16747032	5:3048	6:4342	7:5747	8:476	9:1451	10:15162	
1	1:26	2:8	3:45677	4:71089	5:2290	6:3049	7:1741	8:4700	9:994	10:14308	
1	1:38	2:24	3:550315	4:92537	5:20794	6:4616	7:10900	8:11207	9:8867	10:16776861	
1	1:21	2:35	3:16757977	4:16747483	5:12723	6:32613	7:20205	8:10683	9:5574	10:72859	
1	1:21	2:50	3:22548	4:16776739	5:18808	6:7209	7:5259	8:3479	9:6227	10:16774856	
1	1:11	2:43	3:257382	4:184841	5:22898	6:26834	7:23546	8:3609	9:3340	10:79166	
1	1:11	2:37	3:97446	4:17700	5:9579	6:3734	7:1720	8:2248	9:2362	10:13283	
1	1:35	2:43	3:41741	4:145046	5:16773924	6:9957	7:19451	8:11215	9:2440	10:16765008	
1	1:41	2:35	3:54408	4:16766068	5:1397	6:10127	7:5805	8:2000	9:989	10:14328	
1	1:43	2:20	3:16768386	4:16752589	5:6991	6:8480	7:6945	8:5522	9:6280	10:16769099	
1	1:50	2:30	3:108801	4:16748188	5:9077	6:5471	7:2831	8:6609	9:2820	10:16548	
1	1:51	2:24	3:143745	4:16768934	5:5396	6:3359	7:2038	8:4068	9:1201	10:20087	
1	1:30	2:37	3:57126	4:27905	5:8445	6:4602	7:2291	8:1993	9:1664	10:19187	
1	1:29	2:50	3:25076	4:29806	5:3723	6:4042	7:9862	8:5491	9:9290	10:87454	
