1 1:0.383327 2:0.434422 3:0.634035 4:0.436854 
1 1:0.259842 2:0.348145 3:0.472248 4:0.34397 
1 1:0.25997 2:0.348249 3:0.423945 4:0.346527 
1 1:0.17597 2:0.281436 3:0.527357 4:0.366964 
1 1:0.2599 2:0.348167 3:0.636252 4:0.438099 
1 1:0.260071 2:0.3483 3:0.636506 4:0.438282 
1 1:0.260145 2:0.348308 3:0.637487 4:0.438403 
1 1:0.259744 2:0.348243 3:0.636201 4:0.438244 
1 1:0.260202 2:0.348327 3:0.636522 4:0.438287 
1 1:0.595259 2:0.419398 3:0.636736 4:0.438325 
1 1:0.259974 2:0.348284 3:0.636164 4:0.438247 
1 1:0.259877 2:0.348244 3:0.636285 4:0.438231 
1 1:0.259993 2:0.348275 3:0.636371 4:0.438247 
1 1:0.260039 2:0.348283 3:0.63636 4:0.438194 
1 1:0.259727 2:0.348144 3:0.636021 4:0.438096 
1 1:0.259981 2:0.348263 3:0.636275 4:0.438199 
1 1:0.255012 2:0.347933 3:0.6287 4:0.437828 
1 1:0.260008 2:0.348269 3:0.636535 4:0.43829 
1 1:0.258564 2:0.347859 3:0.634608 4:0.437828 
1 1:0.260042 2:0.34829 3:0.636362 4:0.438236 
1 1:0.069782 2:0.232132 3:0.389172 4:0.314209 
1 1:0.30292 2:0.384719 3:0.636551 4:0.4383 
1 1:0.727911 2:0.373968 3:0.636537 4:0.43829 
1 1:0.260453 2:0.348429 3:0.636814 4:0.438367 
1 1:0.308822 2:0.416687 3:0.636505 4:0.438254 
1 1:0.260162 2:0.348394 3:0.636526 4:0.438282 
1 1:0.125933 2:0.155507 3:0.462375 4:0.232604 
1 1:0.259199 2:0.348053 3:0.635238 4:0.437989 
1 1:-0.0326846 2:0.192028 3:0.25621 4:0.27148 
1 1:0.726469 2:0.407038 3:0.636225 4:0.438258 
1 1:0.324927 2:0.397785 3:0.636146 4:0.438046 
1 1:0.259343 2:0.348009 3:0.635617 4:0.437988 
1 1:0.259495 2:0.348189 3:0.635927 4:0.438195 
1 1:0.259923 2:0.348208 3:0.636333 4:0.438181 
1 1:0.260248 2:0.348326 3:0.635881 4:0.438203 
1 1:0.12143 2:0.214403 3:0.455581 4:0.294688 
1 1:0.259804 2:0.348218 3:0.636229 4:0.438213 
1 1:0.259443 2:0.347697 3:0.63559 4:0.437534 
1 1:0.493179 2:0.38965 3:0.633655 4:0.43787 
1 1:0.325028 2:0.397162 3:0.6363 4:0.438145 
1 1:0.111933 2:0.255984 3:0.444035 4:0.339719 
1 1:0.259956 2:0.348283 3:0.636076 4:0.438242 
1 1:0.351321 2:0.421438 3:0.636556 4:0.438303 
1 1:0.259788 2:0.348274 3:0.636072 4:0.43826 
1 1:0.402149 2:0.535349 3:0.636228 4:0.437957 
1 1:0.260297 2:0.348338 3:0.636004 4:0.438212 
1 1:0.260027 2:0.348261 3:0.636511 4:0.438267 
1 1:0.492829 2:0.376339 3:0.636317 4:0.438268 
1 1:0.259909 2:0.348199 3:0.636265 4:0.438145 
1 1:0.481493 2:0.403891 3:0.634982 4:0.437969 
1 1:0.361937 2:0.427296 3:0.636428 4:0.438221 
1 1:0.260094 2:0.348325 3:0.636626 4:0.438349 
1 1:0.174147 2:0.240046 3:0.524899 4:0.322713 
1 1:0.059129 2:0.303716 3:0.375481 4:0.390701 
1 1:0.260266 2:0.348312 3:0.636498 4:0.438287 
1 1:0.381004 2:0.43422 3:0.636498 4:0.438268 
1 1:0.260134 2:0.34834 3:0.636527 4:0.438286 
1 1:0.25728 2:0.347529 3:0.632908 4:0.437467 
1 1:0.260444 2:0.348606 3:0.636509 4:0.438272 
1 1:0.2602 2:0.34857 3:0.636535 4:0.438289 
1 1:0.260385 2:0.348429 3:0.636595 4:0.43831 
1 1:0.260299 2:0.348358 3:0.636624 4:0.438309 
1 1:0.260265 2:0.348441 3:0.63665 4:0.438356 
1 1:0.260235 2:0.348391 3:0.636308 4:0.438189 
1 1:0.259874 2:0.348262 3:0.636213 4:0.438242 
1 1:0.260213 2:0.348331 3:0.636583 4:0.438299 
1 1:0.259552 2:0.348032 3:0.635827 4:0.437987 
1 1:0.0690748 2:0.240715 3:0.388547 4:0.323514 
1 1:0.259829 2:0.348211 3:0.636091 4:0.438156 
1 1:0.259955 2:0.348261 3:0.636556 4:0.438296 
1 1:0.259881 2:0.348132 3:0.636265 4:0.438083 
