0 1:-0.427756 2:0.518003 3:-0.474019 4:0.621254 
0 1:-0.427845 2:0.517964 3:-0.490735 4:0.402528 
0 1:-0.49086 2:0.37693 3:-0.546845 4:0.272169 
0 1:-0.42802 2:0.517729 3:-0.490937 4:0.402257 
0 1:-0.428139 2:0.515424 3:-0.491031 4:0.39996 
0 1:-0.503193 2:0.297355 3:-0.557807 4:0.198678 
0 1:-0.463321 2:0.454853 3:-0.522284 4:0.344268 
0 1:-0.427869 2:0.517459 3:-0.490752 4:0.402096 
0 1:-0.429701 2:0.517468 3:-0.366956 4:0.439883 
0 1:-0.428413 2:0.516468 3:-0.491263 4:0.401096 
0 1:-0.539883 2:0.22456 3:-0.590502 4:0.131316 
0 1:-0.470818 2:0.45015 3:-0.52901 4:0.33983 
0 1:-0.428021 2:0.517526 3:-0.490911 4:0.402091 
0 1:-0.469931 2:0.399685 3:-0.490634 4:0.402658 
0 1:-0.427858 2:0.517646 3:-0.490744 4:0.402253 
0 1:-0.42913 2:0.517406 3:-0.414916 4:0.438404 
0 1:-0.47553 2:0.343824 3:-0.533185 4:0.24161 
0 1:-0.427714 2:0.518207 3:-0.517768 4:0.281438 
0 1:-0.42908 2:0.516105 3:-0.491848 4:0.400792 
0 1:-0.427769 2:0.417259 3:-0.490671 4:0.310077 
0 1:-0.486796 2:0.399768 3:-0.543198 4:0.293338 
0 1:-0.469359 2:0.135436 3:-0.527707 4:0.0489033 
0 1:-0.436286 2:0.377796 3:-0.498258 4:0.272897 
0 1:-0.466564 2:0.412627 3:-0.525171 4:0.30528 
0 1:-0.427764 2:0.518005 3:-0.490685 4:0.402507 
0 1:-0.427907 2:0.516986 3:-0.490798 4:0.401587 
0 1:-0.42789 2:0.517778 3:-0.490863 4:0.40219 
0 1:-0.427939 2:0.51772 3:-0.490811 4:0.402319 
0 1:-0.40675 2:0.64663 3:-0.491065 4:0.399998 
0 1:-0.427784 2:0.51797 3:-0.49074 4:0.402405 
0 1:-0.428286 2:0.515583 3:-0.491107 4:0.400437 
0 1:-0.506551 2:0.384185 3:-0.560766 4:0.278963 
0 1:-0.427864 2:0.517934 3:-0.490678 4:0.40257 
0 1:-0.428202 2:0.516691 3:-0.491088 4:0.40125 
0 1:-0.428565 2:0.515389 3:-0.491369 4:0.400181 
0 1:-0.456283 2:0.450526 3:-0.516069 4:0.34017 
0 1:-0.428622 2:0.516572 3:-0.491431 4:0.401236 
0 1:-0.429172 2:0.516819 3:-0.491951 4:0.40144 
0 1:-0.410483 2:0.580799 3:-0.490664 4:0.402565 
0 1:-0.427882 2:0.5177 3:-0.390763 4:0.672277 
0 1:-0.428082 2:0.517116 3:-0.490902 4:0.401878 
0 1:-0.428038 2:0.517605 3:-0.490898 4:0.402212 
0 1:-0.325073 2:0.661102 3:-0.490772 4:0.402424 
0 1:-0.428257 2:0.517228 3:-0.491128 4:0.401807 
0 1:-0.427885 2:0.517812 3:-0.490777 4:0.40238 
0 1:-0.427721 2:0.518304 3:-0.490525 4:0.403714 
0 1:-0.427973 2:0.516884 3:-0.490874 4:0.401409 
0 1:-0.427897 2:0.517508 3:-0.49074 4:0.402272 
0 1:-0.427804 2:0.51783 3:-0.490699 4:0.402414 
0 1:-0.428171 2:0.516853 3:-0.491058 4:0.401411 
0 1:-0.427796 2:0.51767 3:-0.490692 4:0.402283 
0 1:-0.428009 2:0.517337 3:-0.490908 4:0.401879 
0 1:-0.428661 2:0.516881 3:-0.491467 4:0.401522 
0 1:-0.428037 2:0.51766 3:-0.490965 4:0.402169 
0 1:-0.494473 2:0.378403 3:-0.550046 4:0.273567 
0 1:-0.427782 2:0.51779 3:-0.490682 4:0.402364 
0 1:-0.675278 2:0.410773 3:-0.710911 4:0.303511 
0 1:-0.351945 2:0.607887 3:-0.490708 4:0.402527 
0 1:-0.407419 2:0.599583 3:-0.490689 4:0.402458 
0 1:-0.427927 2:0.517322 3:-0.490807 4:0.401951 
0 1:-0.427996 2:0.517757 3:-0.490871 4:0.402337 
0 1:-0.427738 2:0.518069 3:-0.51376 4:0.348795 
0 1:-0.427861 2:0.517091 3:-0.490758 4:0.401664 
0 1:-0.453189 2:0.441956 3:-0.51327 4:0.332378 
