1 1:0.275471 2:0.363954 3:0.633977 4:0.436154 
1 1:0.266454 2:0.34831 3:0.644837 4:0.438306 
1 1:0.260057 2:0.348239 3:0.636492 4:0.39621 
1 1:0.255982 2:0.34734 3:0.631227 4:0.437267 
1 1:0.254507 2:0.345319 3:0.629433 4:0.43516 
1 1:0.144234 2:0.297718 3:0.486187 4:0.384346 
1 1:0.258592 2:0.347724 3:0.634635 4:0.437681 
1 1:0.178571 2:0.290146 3:0.5308 4:0.376293 
1 1:0.260066 2:0.348303 3:0.636572 4:0.438316 
1 1:0.259582 2:0.347719 3:0.635963 4:0.43772 
1 1:0.259549 2:0.348181 3:0.635748 4:0.438144 
1 1:0.259987 2:0.348251 3:0.636487 4:0.438265 
1 1:0.260015 2:0.348259 3:0.636444 4:0.438225 
1 1:0.332666 2:0.439466 3:0.636484 4:0.438237 
1 1:0.256542 2:0.340165 3:0.631947 4:0.429568 
1 1:0.25998 2:0.348279 3:0.636525 4:0.438288 
1 1:0.260021 2:0.348259 3:0.636542 4:0.438295 
1 1:0.0519476 2:0.254315 3:0.366409 4:0.338061 
1 1:0.259297 2:0.346454 3:0.635529 4:0.436287 
1 1:0.259879 2:0.348255 3:0.636598 4:0.438301 
1 1:0.259999 2:0.348256 3:0.636425 4:0.438229 
1 1:0.260094 2:0.348314 3:0.636487 4:0.438269 
1 1:0.260037 2:0.348256 3:0.636627 4:0.438436 
1 1:0.260079 2:0.348311 3:0.636622 4:0.438341 
1 1:0.256165 2:0.346881 3:0.631452 4:0.436772 
1 1:0.260074 2:0.348305 3:0.76299 4:0.498985 
1 1:0.259989 2:0.348277 3:0.635903 4:0.438151 
1 1:0.256214 2:0.346816 3:0.631425 4:0.436673 
1 1:0.25915 2:0.347732 3:0.635305 4:0.437662 
1 1:0.260039 2:0.348289 3:0.636507 4:0.438282 
1 1:0.258204 2:0.346729 3:0.634126 4:0.436617 
1 1:0.274119 2:0.356144 3:0.654789 4:0.446661 
1 1:0.256765 2:0.343158 3:0.63222 4:0.432757 
1 1:0.259979 2:0.348278 3:0.636345 4:0.438255 
1 1:0.260052 2:0.348291 3:0.636506 4:0.438268 
1 1:0.260131 2:0.348335 3:0.636527 4:0.438286 
1 1:0.260108 2:0.348303 3:0.636749 4:0.438317 
1 1:0.260022 2:0.348278 3:0.636389 4:0.438233 
1 1:0.29094 2:0.37543 3:0.636309 4:0.438126 
1 1:0.255051 2:0.345682 3:0.62987 4:0.43543 
1 1:0.259992 2:0.348248 3:0.636296 4:0.438148 
1 1:0.259716 2:0.348085 3:0.6362 4:0.438119 
1 1:0.259915 2:0.348276 3:0.636674 4:0.438306 
1 1:0.201262 2:0.298326 3:0.560126 4:0.384933 
1 1:0.260087 2:0.348309 3:0.636574 4:0.438305 
1 1:0.215743 2:0.324534 3:0.579066 4:0.412971 
