0	1:288	2:269	3:87	4:78	5:67	6:70	7:16	8:22	9:19	10:10	
0	1:287	2:269	3:87	4:78	5:67	6:70	7:16	8:22	9:19	10:10	
0	1:287	2:269	3:87	4:78	5:67	6:70	7:16	8:22	9:19	10:10	
0	1:287	2:268	3:87	4:78	5:67	6:70	7:16	8:22	9:19	10:10	
0	1:287	2:269	3:87	4:78	5:67	6:70	7:16	8:21	9:19	10:10	
0	1:287	2:269	3:87	4:78	5:67	6:70	7:16	8:21	9:19	10:10	
0	1:287	2:269	3:87	4:78	5:67	6:70	7:16	8:21	9:18	10:10	
0	1:288	2:269	3:87	4:78	5:67	6:70	7:16	8:21	9:18	10:10	
0	1:288	2:269	3:87	4:78	5:67	6:70	7:16	8:21	9:18	10:10	
0	1:288	2:269	3:87	4:78	5:67	6:70	7:15	8:20	9:18	10:10	
0	1:258	2:269	3:87	4:78	5:67	6:70	7:15	8:20	9:18	10:10	
0	1:258	2:269	3:87	4:78	5:67	6:70	7:15	8:20	9:18	10:10	
0	1:258	2:269	3:88	4:78	5:67	6:70	7:15	8:20	9:18	10:10	
0	1:258	2:269	3:88	4:78	5:67	6:70	7:15	8:20	9:18	10:10	
0	1:258	2:269	3:88	4:78	5:66	6:70	7:15	8:20	9:18	10:10	
0	1:258	2:268	3:88	4:78	5:66	6:70	7:15	8:20	9:18	10:10	
0	1:258	2:268	3:88	4:79	5:66	6:69	7:15	8:20	9:18	10:10	
0	1:258	2:268	3:88	4:79	5:66	6:69	7:15	8:20	9:18	10:10	
0	1:259	2:268	3:88	4:79	5:66	6:69	7:15	8:20	9:18	10:10	
0	1:259	2:268	3:88	4:79	5:66	6:69	7:15	8:20	9:18	10:10	
0	1:258	2:268	3:88	4:79	5:66	6:69	7:15	8:20	9:17	10:10	
0	1:258	2:268	3:88	4:79	5:66	6:69	7:15	8:20	9:17	10:10	
0	1:258	2:269	3:88	4:79	5:66	6:69	7:15	8:20	9:17	10:10	
0	1:258	2:268	3:88	4:79	5:66	6:69	7:15	8:20	9:17	10:10	
0	1:258	2:268	3:87	4:79	5:66	6:69	7:15	8:20	9:17	10:10	
0	1:258	2:269	3:87	4:79	5:66	6:69	7:15	8:20	9:17	10:11	
0	1:258	2:269	3:88	4:79	5:66	6:69	7:15	8:20	9:17	10:11	
0	1:258	2:269	3:88	4:79	5:66	6:69	7:15	8:20	9:17	10:11	
0	1:258	2:269	3:88	4:79	5:66	6:69	7:15	8:20	9:17	10:11	
0	1:258	2:269	3:88	4:78	5:66	6:69	7:15	8:20	9:17	10:11	
0	1:259	2:269	3:88	4:78	5:65	6:68	7:14	8:20	9:17	10:11	
0	1:258	2:269	3:88	4:78	5:65	6:68	7:14	8:20	9:17	10:11	
0	1:258	2:269	3:88	4:78	5:65	6:68	7:14	8:20	9:17	10:11	
0	1:258	2:269	3:88	4:79	5:65	6:68	7:14	8:19	9:17	10:11	
0	1:258	2:269	3:88	4:79	5:65	6:68	7:13	8:19	9:17	10:11	
0	1:258	2:269	3:88	4:78	5:65	6:68	7:13	8:19	9:17	10:11	
0	1:258	2:269	3:88	4:78	5:65	6:68	7:13	8:19	9:17	10:11	
0	1:258	2:269	3:88	4:78	5:65	6:68	7:13	8:19	9:17	10:11	
