1	1:287	2:293	3:110	4:108	5:78	6:82	7:37	8:42	9:30	10:20	
1	1:287	2:293	3:110	4:108	5:78	6:82	7:37	8:42	9:30	10:20	
1	1:287	2:294	3:111	4:108	5:78	6:82	7:37	8:42	9:30	10:20	
1	1:287	2:294	3:111	4:108	5:78	6:82	7:37	8:42	9:30	10:20	
1	1:287	2:294	3:111	4:108	5:78	6:82	7:37	8:42	9:30	10:20	
1	1:287	2:294	3:111	4:108	5:78	6:82	7:37	8:42	9:30	10:20	
1	1:287	2:294	3:111	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:111	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:296	3:111	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:296	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:111	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:111	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:287	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:109	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:109	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:108	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:296	3:110	4:108	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:285	2:296	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:296	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:77	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:78	6:82	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:286	2:296	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:286	2:295	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:286	2:296	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:286	2:296	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:286	2:296	3:109	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:285	2:296	3:110	4:107	5:78	6:83	7:37	8:41	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:83	7:37	8:40	9:30	10:20	
1	1:285	2:296	3:110	4:107	5:78	6:83	7:37	8:40	9:30	10:20	
1	1:285	2:296	3:110	4:107	5:78	6:83	7:37	8:40	9:30	10:20	
1	1:285	2:296	3:110	4:107	5:78	6:83	7:37	8:40	9:30	10:20	
1	1:285	2:295	3:110	4:107	5:78	6:83	7:37	8:40	9:30	10:20	
1	1:285	2:295	3:109	4:107	5:78	6:83	7:37	8:40	9:30	10:20	
1	1:285	2:295	3:109	4:107	5:78	6:83	7:37	8:40	9:30	10:20	
1	1:285	2:295	3:109	4:107	5:78	6:83	7:37	8:39	9:30	10:20	
1	1:285	2:295	3:109	4:106	5:78	6:83	7:37	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:107	5:78	6:83	7:37	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:107	5:77	6:83	7:37	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:106	5:77	6:83	7:37	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:106	5:77	6:83	7:37	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:106	5:77	6:83	7:36	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:106	5:77	6:83	7:36	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:106	5:77	6:83	7:36	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:106	5:77	6:83	7:36	8:39	9:30	10:20	
1	1:285	2:296	3:109	4:106	5:77	6:83	7:36	8:38	9:29	10:20	
