0	2:-167	3:-172	4:-180	5:-188	6:-246	7:-212	
0	2:-7	3:-7	4:-34	5:-48	6:-72	7:-57	
0	2:-41	3:-6	4:137	5:-52	6:-84	7:-112	
0	2:9	3:17	4:-4	5:-22	6:-38	7:-49	
0	2:0	3:-11	4:-23	5:-33	6:-60	7:-56	
0	2:-16	3:-36	4:-40	5:-44	6:173	7:-67	
0	2:-159	3:-172	4:-191	5:-187	6:-196	7:-201	
0	2:-60	3:-73	4:-44	5:-79	6:-99	7:-120	
0	2:-58	3:-64	4:-44	5:-69	6:-101	7:-109	
0	2:-196	3:-184	4:-177	5:-189	6:-229	7:-220	
0	2:-157	3:-160	4:-157	5:-188	6:-214	7:-221	
0	2:-137	3:-185	4:-183	5:-188	6:-230	7:-219	
0	2:-24	3:-10	4:-50	5:-44	6:-79	7:-72	
0	2:-155	3:-142	4:-171	5:-189	6:-191	7:-187	
0	2:-10	3:-31	4:-19	5:-6	6:-64	7:-67	
0	2:-175	3:-145	4:-173	5:-178	6:-201	7:-245	
0	2:0	3:0	4:-155	5:-176	6:-205	7:-243	
0	2:-52	3:-52	4:-40	5:-82	6:-116	7:-140	
0	2:0	3:-149	4:-157	5:-150	6:-227	7:-215	
0	2:-193	3:-176	4:-168	5:-192	6:-209	7:0	
0	2:-38	3:-24	4:-24	5:-56	6:-72	7:-79	
0	2:-35	3:-33	4:120	5:-49	6:-85	7:-117	
0	2:-140	3:-189	4:-142	5:-192	6:-195	7:-216	
0	2:-39	3:-71	4:-39	5:-70	6:-91	7:-101	
0	2:-170	3:-166	4:-157	5:-191	6:-195	7:-226	
0	2:-27	3:-12	4:-16	5:-39	6:-73	7:-76	
0	2:5	3:151	4:37	5:-22	6:-61	7:-90	
0	2:-157	3:-151	4:-160	5:-195	6:-219	7:-213	
0	2:-26	3:-8	4:139	5:-42	6:-70	7:-61	
0	2:-155	3:-113	4:-106	5:-197	6:-213	7:-229	
0	2:-137	3:-159	4:-169	5:-189	6:-221	7:-241	
0	2:119	3:-29	4:-42	5:-54	6:-97	7:-91	
0	2:109	3:-6	4:109	5:-57	6:-72	7:-107	
0	2:-42	3:-47	4:-76	5:-56	6:-84	7:-122	
0	2:-15	3:-46	4:18	5:-45	6:-88	7:-106	
