1 1:0.750547 2:0.0281996 3:0.0531178 4:0.0850575 5:0.026087 6:-0.0146751 
1 1:0.0196937 2:-0.010846 3:-0.00692841 4:-0.0114943 5:-0.00434783 6:-0.102725 
1 1:-0.0984683 2:0.0368764 3:0.034642 4:0.0114943 5:-0.026087 6:0.0188679 
1 1:-0.115974 2:0.171367 3:0.0762125 4:0.0712644 5:-0.00434783 6:0.0607966 
1 1:0.00656455 2:-0.0845987 3:-0.0808314 4:-0.121839 5:-0.126087 6:-0.119497 
1 1:0.137856 2:0.0455531 3:0.039261 4:0.0114943 5:-0.0869565 6:-0.0859539 
1 1:0.111597 2:0.201735 3:0.034642 4:0.135632 5:0.0434783 6:-0.0146751 
1 1:0.16849 2:-0.0845987 3:0.0946882 4:0.0206897 5:-0.0173913 6:-0.00209644 
1 1:-0.531729 2:-0.570499 3:-0.60739 4:-0.678161 5:-0.656522 6:-0.647799 
1 1:-0.619256 2:-0.652928 3:-0.635104 4:-0.655172 5:-0.708696 6:-0.677149 
1 1:0.02407 2:-0.0542299 3:-0.0854503 4:-0.135632 5:-0.0869565 6:-0.262055 
1 1:-0.592998 2:-0.583514 3:-0.65358 4:-0.641379 5:-0.6 6:-0.63522 
1 1:-0.571116 2:-0.644252 3:-0.602771 4:-0.691954 5:-0.686957 6:-0.685535 
1 1:0.0503282 2:0.62256 3:0.039261 4:-0.0344828 5:-0.0217391 6:-0.0901468 
1 1:0.129103 2:0.127983 3:0.0808314 4:-0.0206897 5:-0.0217391 6:0.0398323 
1 1:0.0459519 2:0.101952 3:0.0577367 4:0.0758621 5:-0.026087 6:-0.0146751 
1 1:-0.02407 2:0.0802603 3:-0.039261 4:-0.0206897 5:-0.13913 6:-0.15304 
1 1:-0.00656455 2:-0.119306 3:-0.0762125 4:-0.2 5:-0.143478 6:-0.174004 
1 1:0.177243 2:0.288503 3:0.200924 4:0.149425 5:0.073913 6:0.144654 
1 1:0.02407 2:0.145336 3:0.0946882 4:-0.0252874 5:-0.0478261 6:0.00628931 
1 1:0.544858 2:-0.0759219 3:-0.0854503 4:-0.177011 5:-0.191304 6:-0.257862 
1 1:0.133479 2:0.0845987 3:0.0484988 4:0.0114943 5:0.0347826 6:-0.0356394 
1 1:0.0809628 2:-0.106291 3:0.0254042 4:-0.0574713 5:-0.143478 6:-0.161426 
1 1:-0.588621 2:-0.652928 3:-0.575058 4:-0.632184 5:-0.608696 6:-0.589099 
1 1:-0.501094 2:-0.570499 3:-0.575058 4:-0.641379 5:-0.717391 6:-0.618449 
1 1:0.133479 2:-0.67462 3:-0.718245 4:-0.581609 5:-0.53913 6:-0.668763 
1 1:0.0415755 2:0.0455531 3:0.034642 4:0.0528736 5:0.0173913 6:-0.0356394 
1 1:-0.540481 2:-0.574837 3:-0.65358 4:-0.544828 5:-0.682609 6:-0.597484 
1 1:-0.628009 2:-0.518438 3:-0.612009 4:-0.609195 5:-0.591304 6:-0.555556 
1 1:-0.610503 2:-0.639913 3:-0.639723 4:-0.724138 5:-0.743478 6:-0.714885 
1 1:0.0196937 2:-0.0455531 3:-0.0115473 4:-0.0482759 5:-0.0608696 6:0.631027 
1 1:0.0940919 2:-0.132321 3:-0.0993072 4:0.0114943 5:0.0521739 6:0.0230608 
1 1:0.0897155 2:0.0759219 3:0.224018 4:0.0252874 5:0.0173913 6:-0.048218 
1 1:-0.0371991 2:0.0368764 3:0.0207852 4:-0.0390805 5:-0.00869565 6:0.0440252 
1 1:0.619256 2:-0.127983 3:-0.150115 4:-0.0804598 5:-0.073913 6:-0.0188679 
1 1:-0.260394 2:-0.253796 3:-0.168591 4:-0.245977 5:-0.173913 6:-0.140461 
1 1:0.0109409 2:-0.114967 3:0.0531178 4:0.668966 5:0.156522 6:0.0104822 
1 1:0.636761 2:-0.0151844 3:0.154734 4:-0.0344828 5:0.669565 6:0.626834 
1 1:-0.0853392 2:-0.010846 3:0.00692841 4:-0.0206897 5:-0.0173913 6:-0.0356394 
1 1:-0.5186 2:-0.505423 3:0.154734 4:-0.613793 5:-0.491304 6:-0.480084 
1 1:0.0328228 2:0.605206 3:0.00692841 4:-0.0528736 6:-0.0314465 
1 1:0.0809628 2:-0.032538 3:0.103926 4:0.108046 5:0.0956522 6:-0.0146751 
1 1:-0.00218818 2:-0.0542299 3:-0.0207852 4:-0.0344828 5:-0.0695652 6:-0.215933 
1 1:0.636761 2:-0.123644 3:-0.0669746 4:-0.158621 5:-0.117391 6:-0.174004 
1 1:-0.172867 2:-0.0238612 3:-0.0115473 4:0.0114943 5:0.00869565 6:0.0104822 
1 1:0.632385 2:0.106291 3:-0.0577367 4:-0.121839 5:-0.121739 6:-0.102725 
1 1:-0.501094 2:-0.566161 3:-0.690531 4:-0.668966 5:-0.647826 6:-0.63522 
1 1:0.0634573 2:-0.0195228 3:0.00692841 4:-0.0114943 5:0.0695652 6:-0.115304 
1 1:-0.544858 2:-0.644252 3:-0.736721 4:-0.724138 5:-0.726087 6:-0.698113 
1 1:-0.66302 2:-0.566161 3:-0.718245 4:-0.622989 5:-0.604348 6:-0.63522 
1 1:0.0940919 2:-0.0976139 3:-0.0300231 4:-0.163218 5:-0.156522 6:-0.115304 
1 1:-0.846827 2:-0.557484 3:-0.60739 4:-0.728736 5:-0.804348 6:-0.719078 
1 1:-0.509847 2:-0.566161 3:-0.588915 4:-0.650575 5:-0.617391 6:-0.647799 
1 1:0.0547046 2:0.032538 3:0.0484988 4:0.0758621 5:0.00434783 6:-0.0146751 
1 1:0.142232 2:0.214751 3:0.13164 4:0.103448 5:0.0565217 6:0.0356394 
1 1:0.111597 2:0.032538 3:0.154734 4:-0.00689655 5:0.0173913 6:0.0607966 
1 1:-0.102845 2:-0.140998 3:-0.187067 4:-0.0896552 5:-0.16087 6:-0.190776 
1 1:-0.5186 2:-0.639913 3:-0.644342 4:-0.65977 5:-0.691304 6:-0.660377 
1 1:-0.133479 2:-0.214751 3:-0.0669746 4:-0.0758621 5:-0.152174 6:-0.148847 
1 1:0.102845 2:0.106291 3:0.0808314 4:0.00229885 5:-0.0782609 6:-0.081761 
1 1:0.785558 2:0.132321 3:-0.0300231 4:0.0712644 5:-0.0478261 6:-0.0398323 
1 1:-0.5186 2:0.106291 3:-0.515012 4:-0.595402 5:-0.686957 6:-0.631027 
1 1:0.0722101 2:-0.0542299 3:0.039261 4:0.016092 5:-0.143478 6:-0.0607966 
1 1:-0.527352 2:-0.618221 3:-0.538106 4:-0.632184 5:-0.76087 6:-0.610063 
1 1:0.133479 2:-0.687636 3:-0.501155 4:-0.664368 5:-0.686957 6:-0.773585 
1 1:0.0328228 2:0.0195228 3:-0.0531178 4:0.0436782 5:-0.0130435 6:-0.140461 
1 1:-0.623632 2:-0.54013 3:-0.625866 4:-0.714943 5:-0.626087 6:-0.618449 
1 1:0.0109409 2:0.0195228 3:0.00230947 4:0.0666667 5:-0.073913 6:-0.048218 
1 1:0.0634573 2:0.0021692 3:0.0900693 4:-0.0482759 5:-0.0434783 6:-0.0733753 
1 1:-0.133479 2:-0.0151844 3:0.039261 4:-0.0574713 5:-0.0173913 6:-0.0859539 
1 1:-0.435449 2:0.0629067 3:-0.039261 4:0.0344828 5:-0.0217391 6:0.0104822 
1 1:-0.544858 2:-0.527115 3:-0.533487 4:-0.710345 5:-0.634783 6:-0.685535 
1 1:0.0678337 2:0.0412148 3:0.00692841 4:0.0390805 5:-0.00869565 6:-0.127883 
1 1:-0.588621 2:-0.561822 3:-0.625866 4:-0.724138 5:-0.656522 6:-0.63522 
1 1:0.0547046 2:0.0585683 3:0.163972 4:-0.0252874 5:-0.0217391 6:-0.0775681 
1 1:0.12035 2:0.0412148 3:0.0669746 4:0.00689655 5:0.0347826 6:0.0524109 
1 1:-0.492341 2:-0.579176 3:-0.524249 4:-0.673563 5:-0.7 6:-0.614256 
1 1:-0.698031 2:-0.574837 3:-0.667436 4:-0.696552 5:-0.621739 6:-0.69392 
1 1:-0.645514 2:-0.544469 3:-0.524249 4:-0.673563 5:-0.630435 6:-0.639413 
1 1:0.886214 2:0.852495 3:0.0946882 4:0.0574713 5:0.104348 6:0.0230608 
1 1:0.181619 2:0.106291 3:0.103926 4:0.0896552 5:0.0304348 6:-0.0775681 
1 1:-0.540481 2:-0.691974 3:-0.579677 4:-0.586207 5:-0.573913 6:-0.66457 
1 1:0.137856 2:0.145336 3:0.150115 4:0.0804598 5:0.0565217 6:0.00209644 
1 1:0.0547046 2:-0.010846 3:0.0161663 4:-0.117241 5:-0.0956522 6:-0.136268 
1 1:0.146608 2:-0.00650759 3:-0.0438799 4:-0.0206897 5:-0.0565217 6:-0.111111 
1 1:0.115974 2:0.0976139 3:0.00692841 4:-0.0252874 6:-0.0901468 
1 1:0.698031 2:-0.0151844 3:0.750577 4:0.0804598 5:-0.0217391 6:-0.0607966 
1 1:-0.5186 2:-0.566161 3:-0.648961 4:-0.728736 5:-0.695652 6:-0.69392 
1 1:0.0547046 2:-0.0845987 3:-0.0946882 4:-0.241379 5:-0.204348 6:-0.27044 
1 1:-0.466083 2:-0.579176 3:-0.639723 4:-0.618391 5:-0.578261 6:-0.651992 
1 1:-0.0765864 2:-0.210412 3:-0.0669746 4:-0.181609 5:-0.1 6:-0.119497 
1 1:-0.0678337 2:0.488069 3:0.561201 4:0.54023 5:-0.073913 6:-0.127883 
1 1:-0.557987 2:-0.670282 3:-0.690531 4:-0.728736 5:-0.821739 6:-0.874214 
1 1:-0.579869 2:-0.5141 3:-0.60739 4:-0.710345 5:-0.656522 6:-0.668763 
1 1:-0.56674 2:-0.613883 3:-0.709007 4:-0.751724 5:-0.66087 6:-0.689727 
1 1:-0.212254 2:-0.310195 3:-0.13164 4:-0.328736 5:-0.265217 6:-0.320755 
1 1:-0.0415755 2:0.548807 3:-0.0669746 4:-0.213793 5:-0.1 6:-0.199161 
1 1:0.02407 2:-0.110629 3:0.0577367 4:-0.0436782 5:-0.073913 6:-0.157233 
1 1:-0.702407 2:-0.553145 3:-0.621247 4:-0.668966 5:-0.6 6:-0.677149 
1 1:-0.540481 2:-0.678959 3:-0.667436 4:-0.682759 5:-0.643478 6:-0.735849 
1 1:0.0284464 2:-0.0498915 3:0.0254042 4:-0.016092 5:-0.0130435 6:-0.081761 
1 1:-0.0196937 2:-0.032538 3:0.0531178 4:-0.0528736 5:0.0217391 6:-0.0398323 
1 1:0.0284464 2:-0.0802603 3:-0.0715935 4:-0.0758621 5:-0.026087 6:-0.127883 
1 1:0.0196937 2:-0.106291 3:0.0438799 4:-0.121839 5:-0.1 6:-0.157233 
1 1:0.0109409 2:-0.0629067 3:-0.13164 4:-0.117241 5:-0.256522 6:-0.174004 
1 1:-0.059081 2:-0.0932755 3:-0.154734 4:-0.163218 5:-0.186957 6:-0.144654 
1 1:0.102845 2:0.101952 3:-0.0300231 4:-0.126437 5:-0.0652174 6:-0.161426 
1 1:-0.0196937 2:-0.0195228 3:-0.0438799 4:-0.0390805 5:-0.195652 6:-0.169811 
1 1:-0.527352 2:-0.683297 3:-0.644342 4:-0.747126 5:-0.8 6:-0.756813 
1 1:0.16849 2:0.0281996 3:0.113164 4:0.0252874 5:-0.0217391 6:-0.0146751 
1 1:0.00656455 2:0.0151844 3:-0.0207852 4:-0.0206897 5:-0.026087 6:-0.12369 
1 1:-0.584245 2:-0.518438 3:-0.561201 4:-0.655172 5:-0.682609 6:-0.660377 
1 1:0.0196937 2:-0.0585683 3:-0.0207852 4:-0.0206897 5:-0.0130435 6:-0.0901468 
1 1:0.234136 2:0.136659 3:0.200924 4:0.0896552 5:0.0608696 6:0.00628931 
1 1:0.0547046 2:0.0195228 3:-0.0715935 4:-0.108046 5:-0.186957 6:-0.140461 
1 1:-0.562363 2:-0.592191 3:-0.639723 4:-0.668966 5:-0.66087 6:-0.748428 
1 1:0.133479 2:-0.492408 3:-0.551963 4:-0.664368 5:-0.669565 6:-0.643606 
1 1:-0.12035 2:0.0238612 3:-0.0115473 4:0.0114943 5:-0.108696 6:-0.165618 
1 1:0.185996 2:0.0151844 3:-0.00692841 4:0.0758621 5:0.104348 6:0.0566038 
1 1:-0.00218818 2:-0.275488 3:-0.117783 4:-0.0528736 5:-0.156522 6:-0.21174 
1 1:-0.02407 2:-0.0195228 3:-0.0993072 4:-0.14023 5:-0.13913 6:-0.220126 
1 1:-0.571116 2:-0.592191 3:-0.602771 4:-0.682759 5:-0.634783 6:-0.626834 
1 1:0.102845 2:0.0021692 3:0.0623557 4:0.016092 5:-0.0478261 6:-0.081761 
1 1:0.536105 2:0.505423 3:-0.0762125 4:-0.172414 5:-0.256522 6:-0.220126 
1 1:-0.0371991 2:-0.0845987 3:0.154734 4:0.0252874 5:-0.0217391 6:-0.0524109 
1 1:0.133479 2:0.032538 3:0.0115473 4:-0.0804598 5:-0.026087 6:-0.0440252 
1 1:-0.45733 2:-0.639913 3:-0.528868 4:-0.586207 5:-0.656522 6:-0.63522 
1 1:0.207877 2:0.774403 3:0.117783 4:0.0804598 5:0.0869565 6:-0.0440252 
1 1:0.12035 2:0.110629 3:0.0993072 4:-0.0344828 5:0.0217391 6:-0.0691824 
1 1:-0.00218818 2:-0.106291 3:0.0577367 4:-0.0850575 5:-0.0608696 6:-0.0733753 
1 1:0.645514 2:0.0238612 3:-0.039261 4:-0.0298851 5:-0.0913043 6:-0.115304 
1 1:0.137856 2:0.114967 3:0.122402 4:-0.00689655 5:-0.026087 6:0.00209644 
1 1:-0.492341 2:-0.687636 3:-0.667436 4:-0.678161 5:-0.76087 6:-0.631027 
1 1:0.0153173 2:0.0976139 3:0.0577367 4:-0.0344828 5:-0.0782609 6:-0.115304 
1 1:-0.115974 2:-0.193059 3:-0.113164 4:-0.273563 5:-0.278261 6:-0.29979 
1 1:0.0284464 2:-0.0021692 3:-0.0300231 4:0.00229885 5:0.0347826 6:-0.0440252 
1 1:0.0328228 2:0.010846 3:-0.0438799 4:-0.0850575 5:-0.0608696 6:-0.0691824 
1 1:0.102845 2:-0.0629067 3:0.113164 4:-0.0390805 5:-0.0478261 6:-0.0524109 
1 1:0.0547046 2:0.691974 3:0.0900693 4:0.00689655 5:-0.00869565 6:-0.0901468 
1 1:-0.689278 2:-0.791757 3:-0.685912 4:-0.917241 5:-0.856522 6:-0.781971 
1 1:0.190372 2:0.0672451 3:0.0115473 4:-0.016092 5:0.0608696 6:-0.0649895 
1 1:-0.619256 2:-0.509761 3:-0.547344 4:-0.668966 5:-0.63913 6:-0.647799 
1 1:0.133479 2:-0.509761 3:-0.561201 4:-0.696552 5:-0.63913 6:-0.584906 
1 1:0.610503 2:0.0629067 3:0.0300231 4:-0.186207 5:-0.191304 6:-0.148847 
1 1:-0.536105 2:-0.62256 3:-0.658199 4:-0.705747 5:-0.682609 6:-0.714885 
1 1:0.0371991 2:-0.101952 3:-0.168591 4:-0.14023 5:-0.13913 6:-0.178197 
1 1:0.0196937 2:-0.0889371 3:-0.039261 4:-0.163218 5:-0.130435 6:-0.207547 
1 1:-0.16849 2:0.0455531 3:0.0669746 4:-0.0114943 5:-0.0478261 6:0.0146751 
1 1:-0.461707 2:-0.947939 3:-0.727483 4:-0.645977 5:-0.647826 6:-0.647799 
1 1:-0.579869 2:-0.570499 3:-0.551963 4:-0.650575 5:-0.604348 6:-0.639413 
1 1:-0.719912 2:-0.544469 3:-0.704388 4:-0.705747 5:-0.578261 6:-0.807128 
1 1:0.0547046 2:-0.0802603 3:-0.0762125 4:-0.0436782 5:-0.0869565 6:-0.127883 
1 1:-0.544858 2:-0.635575 3:-0.69515 4:-0.765517 5:-0.647826 6:-0.69392 
1 1:0.102845 2:-0.0759219 3:-0.0531178 4:-0.0712644 5:-0.0173913 6:-0.0566038 
1 1:-0.0809628 2:-0.010846 3:0.0207852 4:-0.0390805 5:-0.0913043 6:-0.157233 
1 1:0.0853392 2:0.0715835 3:0.0254042 4:0.0252874 5:-0.121739 6:-0.140461 
1 1:-0.31291 2:0.0715835 3:0.0946882 4:-0.0574713 5:-0.2 6:-0.215933 
1 1:0.0328228 2:-0.0368764 3:-0.0115473 4:-0.112644 5:-0.104348 6:-0.15304 
1 1:-0.597374 2:-0.709328 3:-0.704388 4:-0.774713 5:-0.769565 6:-0.794549 
1 1:-0.544858 2:-0.531453 3:-0.625866 4:-0.632184 5:-0.591304 6:-0.60587 
1 1:-0.824945 2:-0.553145 3:-0.639723 4:-0.664368 5:-0.647826 6:-0.685535 
1 1:0.0196937 2:-0.0151844 3:0.0531178 4:0.0206897 5:-0.0782609 6:-0.106918 
1 1:0.238512 2:0.0932755 3:0.210162 4:0.0252874 5:-0.0434783 6:-0.0230608 
1 1:0.02407 2:0.0238612 3:-0.0993072 4:-0.0804598 5:-0.113043 6:-0.0566038 
1 1:-0.544858 2:-0.553145 3:-0.491917 4:-0.604598 5:-0.526087 6:-0.450734 
1 1:0.540481 2:0.509761 3:-0.145497 4:-0.126437 5:-0.0913043 6:-0.0859539 
1 1:-0.553611 2:-0.618221 3:-0.65358 4:-0.641379 5:-0.491304 6:-0.563941 
1 1:0.737418 2:0.0845987 3:-0.187067 4:-0.0436782 5:-0.0782609 6:-0.0398323 
1 1:-0.0459519 2:-0.106291 3:-0.113164 4:-0.0804598 5:-0.117391 6:-0.148847 
1 1:-0.0940919 2:-0.154013 3:0.0254042 4:-0.0942529 5:-0.0826087 6:-0.106918 
1 1:0.0678337 2:-0.00650759 3:-0.0623557 4:-0.0988506 5:-0.104348 6:-0.119497 
1 1:0.592998 2:-0.106291 3:0.639723 4:-0.149425 5:-0.147826 6:-0.186583 
1 1:0.155361 2:-0.0151844 3:0.177829 4:0.0850575 5:0.0478261 6:-0.0188679 
1 1:-0.0371991 2:-0.288503 3:-0.0808314 4:-0.126437 5:-0.2 6:-0.236897 
1 1:-0.0765864 2:0.0281996 3:0.034642 4:-0.016092 5:-0.026087 6:-0.0733753 
1 1:0.728665 2:0.0715835 3:-0.039261 4:-0.167816 5:-0.0434783 6:-0.0859539 
1 1:-0.571116 2:-0.566161 3:-0.69515 4:-0.691954 5:-0.634783 6:-0.651992 
1 1:0.0328228 2:-0.0021692 3:-0.113164 4:-0.172414 5:-0.13913 6:-0.178197 
1 1:0.150985 2:0.0889371 3:0.127021 4:0.0528736 5:0.00434783 6:-0.0733753 
1 1:-0.47046 2:-0.579176 3:-0.630485 4:-0.618391 5:-0.656522 6:-0.610063 
1 1:-0.207877 2:-0.0845987 3:-0.0438799 4:-0.264368 5:-0.278261 6:-0.27044 
1 1:0.492341 2:0.0281996 3:-0.113164 4:-0.204598 5:-0.243478 6:-0.161426 
1 1:-0.0284464 2:-0.127983 3:-0.13164 4:-0.144828 5:-0.195652 6:-0.249476 
1 1:-0.571116 2:-0.687636 3:-0.56582 4:-0.682759 5:-0.547826 6:-0.63522 
1 1:0.133479 2:-0.505423 3:-0.570439 4:-0.714943 5:-0.617391 6:-0.584906 
1 1:-0.142232 2:0.509761 3:-0.0900693 4:-0.0942529 5:-0.13913 6:-0.169811 
1 1:0.115974 2:0.010846 3:0.034642 4:0.0528736 5:0.134783 6:0.0524109 
1 1:-0.597374 2:-0.579176 3:-0.570439 4:-0.609195 5:-0.547826 6:-0.714885 
1 1:0.0371991 2:-0.032538 3:-0.00230947 4:0.0298851 5:0.130435 6:0.0524109 
1 1:0.02407 2:-0.00650759 3:0.0854503 4:0.0666667 5:0.0826087 6:0.00628931 
1 1:-0.636761 2:-0.596529 3:-0.551963 4:-0.65977 5:-0.591304 6:-0.710692 
1 1:0.0940919 2:-0.010846 3:0.0254042 4:-0.0114943 5:-0.0304348 6:-0.0524109 
1 1:0.0853392 2:-0.0585683 3:0.0808314 4:-0.0252874 5:0.0478261 6:-0.0230608 
1 1:0.0722101 2:0.032538 3:0.0115473 4:0.0758621 5:0.00869565 6:0.0733753 
1 1:0.111597 2:-0.0629067 3:-0.0161663 4:-0.00689655 5:-0.0130435 6:-0.0649895 
1 1:0.754923 2:-0.0151844 3:0.00692841 4:0.0252874 5:-0.00434783 6:-0.0649895 
1 1:0.133479 2:-0.0889371 3:-0.108545 4:-0.0114943 5:-0.0652174 6:-0.0607966 
