1	1:7	2:20	3:229006	4:95883	5:26548	6:8090	7:3130	8:5609	9:3612	10:1517	
1	1:1	2:13	3:192710	4:42098	5:16753801	6:6029	7:7845	8:3843	9:4062	10:2084	
1	1:4	2:26	3:517219	4:166835	5:17667	6:14219	7:7612	8:8029	9:9150	10:3361	
1	1:30	2:21	3:16767768	4:152678	5:26996	6:11552	7:9338	8:7591	9:4611	10:4132	
1	1:50	2:30	3:200897	4:16745147	5:1900	6:26729	7:4738	8:4577	9:5885	10:5583	
1	1:66	2:23	3:2230225	4:264850	5:95280	6:17121	7:16757646	8:41719	9:47891	10:16767700	
1	1:69	2:1	3:1514481	4:180140	5:4168	6:16775637	7:16747836	8:16756389	9:16761094	10:16755437	
1	1:80	2:1	3:57848	4:16746894	5:4921	6:1625	7:1439	8:10013	9:3363	10:2332	
1	1:66	2:4	3:634839	4:189140	5:9082	6:7842	7:5803	8:27921	9:15126	10:10465	
1	1:54	2:34	3:297131	4:63094	5:20471	6:13172	7:12273	8:188311	9:16750591	10:25157	
1	1:54	2:35	3:388013	4:394304	5:288118	6:16746269	7:16748444	8:16746939	9:16767257	10:79253	
1	1:26	2:51	3:355380	4:27513	5:15043	6:2927	7:2559	8:5192	9:913	10:1802	
1	1:29	2:41	3:11420	4:16759551	5:3029	6:1778	7:9845	8:7339	9:5393	10:2406	
1	1:38	2:50	3:420396	4:697777	5:47241	6:153756	7:111649	8:75201	9:16750589	10:24663	
1	1:34	2:69	3:181168	4:11026	5:3536	6:1206	7:2598	8:937	9:697	10:1356	
1	1:44	2:64	3:40923	4:19044	5:16745539	6:8847	7:11950	8:17984	9:11339	10:4523	
1	1:41	2:60	3:109553	4:134338	5:27885	6:19071	7:8298	8:14203	9:6477	10:11253	
1	1:29	2:56	3:20532	4:16753732	5:6664	6:8491	7:5733	8:17941	9:4662	10:2506	
1	1:26	2:66	3:23362	4:70469	5:6476	6:10856	7:2390	8:4036	9:4842	10:8327	
1	1:24	2:69	3:724210	4:76678	5:26546	6:16757386	7:24732	8:11855	9:5705	10:11262	
1	1:27	2:91	3:563795	4:35156	5:16760306	6:16748197	7:26621	8:8889	9:6381	10:13210	
