1	1:101	2:114	3:81	4:114	5:91	6:91	7:68	8:55	9:35	10:111	
1	1:98	2:114	3:81	4:114	5:94	6:91	7:68	8:55	9:35	10:111	
1	1:98	2:117	3:81	4:114	5:91	6:91	7:71	8:55	9:35	10:111	
1	1:98	2:117	3:81	4:114	5:91	6:94	7:71	8:55	9:35	10:111	
1	1:101	2:120	3:81	4:117	5:91	6:91	7:68	8:52	9:35	10:111	
1	1:101	2:117	3:81	4:114	5:91	6:88	7:68	8:52	9:39	10:111	
1	1:101	2:120	3:81	4:114	5:91	6:91	7:68	8:52	9:35	10:114	
1	1:101	2:120	3:81	4:114	5:91	6:88	7:68	8:52	9:35	10:117	
1	1:101	2:120	3:81	4:117	5:88	6:88	7:68	8:52	9:35	10:114	
1	1:101	2:117	3:81	4:117	5:91	6:88	7:71	8:55	9:39	10:114	
1	1:101	2:117	3:81	4:117	5:88	6:85	7:75	8:55	9:35	10:114	
1	1:104	2:117	3:81	4:117	5:91	6:88	7:71	8:55	9:35	10:111	
1	1:104	2:114	3:81	4:117	5:88	6:85	7:71	8:55	9:35	10:111	
1	1:104	2:107	3:81	4:114	5:88	6:81	7:68	8:55	9:32	10:111	
1	1:104	2:114	3:78	4:114	5:88	6:81	7:71	8:55	9:32	10:114	
1	1:104	2:117	3:78	4:117	5:88	6:81	7:71	8:55	9:32	10:114	
1	1:104	2:114	3:78	4:117	5:88	6:81	7:68	8:55	9:32	10:114	
1	1:104	2:117	3:81	4:114	5:85	6:81	7:71	8:55	9:32	10:114	
1	1:104	2:117	3:81	4:120	5:88	6:81	7:71	8:55	9:32	10:117	
1	1:104	2:117	3:81	4:120	5:88	6:81	7:68	8:55	9:32	10:117	
1	1:104	2:117	3:81	4:117	5:88	6:81	7:68	8:55	9:32	10:117	
1	1:104	2:117	3:81	4:117	5:88	6:81	7:68	8:55	9:32	10:114	
1	1:104	2:120	3:81	4:117	5:88	6:81	7:68	8:55	9:32	10:117	
1	1:104	2:120	3:85	4:117	5:85	6:85	7:68	8:55	9:32	10:117	
1	1:107	2:120	3:85	4:114	5:88	6:85	7:68	8:52	9:32	10:117	
1	1:107	2:117	3:85	4:117	5:88	6:81	7:68	8:52	9:32	10:117	
1	1:107	2:117	3:85	4:117	5:88	6:85	7:68	8:55	9:32	10:117	
1	1:107	2:117	3:85	4:114	5:88	6:85	7:68	8:55	9:32	10:117	
1	1:107	2:114	3:85	4:117	5:88	6:85	7:68	8:55	9:32	10:117	
1	1:107	2:117	3:85	4:117	5:91	6:85	7:68	8:55	9:32	10:114	
1	1:107	2:117	3:85	4:117	5:88	6:85	7:65	8:55	9:32	10:117	
1	1:107	2:120	3:88	4:117	5:88	6:85	7:65	8:55	9:32	10:117	
1	1:107	2:120	3:88	4:117	5:85	6:85	7:65	8:52	9:32	10:117	
1	1:104	2:117	3:88	4:114	5:85	6:85	7:62	8:52	9:32	10:114	
1	1:104	2:120	3:88	4:114	5:88	6:85	7:62	8:52	9:35	10:117	
1	1:104	2:120	3:88	4:114	5:88	6:88	7:62	8:52	9:32	10:117	
1	1:104	2:120	3:88	4:120	5:88	6:88	7:65	8:49	9:32	10:114	
1	1:104	2:120	3:91	4:117	5:88	6:85	7:62	8:52	9:32	10:117	
1	1:104	2:124	3:88	4:117	5:88	6:88	7:65	8:49	9:32	10:117	
1	1:104	2:120	3:88	4:117	5:85	6:88	7:65	8:49	9:32	10:117	
1	1:114	2:120	3:88	4:117	5:88	6:85	7:62	8:49	9:32	10:117	
1	1:114	2:117	3:91	4:117	5:85	6:85	7:62	8:45	9:32	10:114	
1	1:114	2:117	3:88	4:117	5:81	6:85	7:62	8:49	9:32	10:114	
1	1:114	2:117	3:91	4:117	5:81	6:88	7:58	8:45	9:32	10:114	
1	1:117	2:114	3:91	4:117	5:81	6:88	7:58	8:42	9:32	10:114	
1	1:117	2:114	3:88	4:120	5:81	6:88	7:58	8:45	9:32	10:114	
1	1:117	2:114	3:88	4:120	5:85	6:85	7:62	8:45	9:32	10:117	
1	1:117	2:114	3:88	4:120	5:85	6:85	7:58	8:42	9:32	10:114	
1	1:117	2:114	3:88	4:117	5:88	6:88	7:58	8:42	9:32	10:114	
1	1:114	2:120	3:88	4:117	5:88	6:91	7:58	8:42	9:32	10:114	
1	1:114	2:120	3:88	4:117	5:85	6:88	7:55	8:42	9:32	10:114	
1	1:114	2:117	3:88	4:117	5:88	6:88	7:58	8:42	9:32	10:117	
1	1:114	2:117	3:88	4:120	5:88	6:85	7:58	8:42	9:32	10:117	
1	1:114	2:117	3:88	4:120	5:88	6:88	7:58	8:42	9:32	10:117	
1	1:117	2:117	3:91	4:120	5:88	6:85	7:58	8:42	9:32	10:117	
1	1:117	2:114	3:91	4:124	5:91	6:85	7:58	8:42	9:32	10:117	
1	1:120	2:114	3:91	4:120	5:88	6:81	7:58	8:42	9:32	10:117	
1	1:117	2:114	3:94	4:124	5:88	6:81	7:58	8:42	9:32	10:117	
1	1:117	2:117	3:94	4:124	5:88	6:81	7:58	8:42	9:32	10:117	
1	1:117	2:117	3:91	4:124	5:88	6:81	7:58	8:45	9:32	10:117	
1	1:117	2:114	3:91	4:124	5:85	6:78	7:58	8:45	9:35	10:117	
1	1:120	2:114	3:91	4:124	5:85	6:78	7:55	8:42	9:35	10:117	
1	1:120	2:111	3:91	4:124	5:91	6:78	7:55	8:42	9:35	10:120	
1	1:120	2:111	3:91	4:120	5:91	6:78	7:55	8:42	9:35	10:117	
1	1:117	2:114	3:91	4:120	5:88	6:78	7:58	8:42	9:35	10:117	
1	1:107	2:114	3:91	4:117	5:91	6:78	7:55	8:42	9:35	10:117	
1	1:104	2:111	3:91	4:117	5:88	6:75	7:58	8:42	9:35	10:117	
1	1:104	2:111	3:91	4:117	5:85	6:75	7:58	8:39	9:32	10:117	
1	1:117	2:111	3:91	4:114	5:88	6:75	7:55	8:39	9:32	10:120	
1	1:117	2:111	3:94	4:114	5:88	6:75	7:55	8:35	9:32	10:120	
1	1:117	2:114	3:94	4:120	5:85	6:71	7:55	8:35	9:32	10:124	
1	1:117	2:117	3:94	4:120	5:85	6:71	7:55	8:35	9:32	10:120	
1	1:117	2:117	3:94	4:117	5:85	6:71	7:55	8:35	9:32	10:120	
1	1:114	2:117	3:98	4:120	5:81	6:71	7:55	8:35	9:32	10:124	
1	1:114	2:114	3:98	4:120	5:88	6:68	7:52	8:35	9:32	10:124	
1	1:117	2:114	3:94	4:117	5:85	6:75	7:52	8:35	9:32	10:120	
1	1:107	2:114	3:94	4:117	5:85	6:71	7:52	8:35	9:32	10:124	
1	1:104	2:111	3:94	4:117	5:85	6:68	7:55	8:35	9:32	10:124	
1	1:107	2:107	3:94	4:117	5:88	6:71	7:55	8:35	9:35	10:120	
1	1:107	2:107	3:94	4:117	5:88	6:71	7:55	8:39	9:39	10:120	
1	1:107	2:111	3:94	4:117	5:85	6:71	7:58	8:39	9:39	10:120	
1	1:111	2:111	3:94	4:117	5:88	6:71	7:55	8:35	9:39	10:124	
1	1:107	2:111	3:98	4:117	5:85	6:71	7:55	8:35	9:39	10:124	
1	1:107	2:111	3:98	4:117	5:85	6:71	7:58	8:35	9:35	10:124	
1	1:107	2:111	3:98	4:124	5:81	6:71	7:58	8:39	9:35	10:120	
1	1:111	2:107	3:98	4:120	5:81	6:68	7:58	8:39	9:35	10:120	
1	1:117	2:107	3:98	4:124	5:81	6:71	7:58	8:39	9:35	10:120	
1	1:117	2:107	3:98	4:124	5:81	6:71	7:58	8:39	9:35	10:117	
1	1:117	2:107	3:98	4:124	5:81	6:75	7:58	8:39	9:39	10:117	
1	1:117	2:107	3:98	4:124	5:81	6:71	7:58	8:39	9:39	10:117	
1	1:117	2:107	3:94	4:120	5:81	6:75	7:58	8:39	9:39	10:117	
1	1:107	2:107	3:94	4:124	5:78	6:71	7:58	8:39	9:35	10:117	
1	1:104	2:107	3:94	4:120	5:81	6:71	7:58	8:39	9:35	10:117	
1	1:104	2:107	3:94	4:120	5:81	6:71	7:58	8:39	9:35	10:117	
1	1:107	2:111	3:98	4:117	5:85	6:75	7:58	8:39	9:39	10:117	
1	1:107	2:111	3:98	4:117	5:85	6:71	7:58	8:39	9:35	10:114	
1	1:104	2:111	3:98	4:117	5:81	6:75	7:58	8:39	9:39	10:117	
1	1:114	2:111	3:98	4:120	5:81	6:71	7:58	8:39	9:35	10:117	
1	1:114	2:111	3:98	4:120	5:81	6:71	7:58	8:39	9:32	10:117	
1	1:114	2:107	3:98	4:117	5:81	6:71	7:58	8:39	9:32	10:117	
1	1:114	2:107	3:94	4:124	5:81	6:75	7:62	8:39	9:32	10:117	
1	1:114	2:111	3:94	4:124	5:81	6:71	7:58	8:39	9:32	10:117	
1	1:114	2:114	3:94	4:124	5:81	6:71	7:62	8:42	9:32	10:120	
1	1:114	2:111	3:94	4:124	5:85	6:71	7:62	8:42	9:32	10:117	
1	1:114	2:111	3:94	4:124	5:85	6:68	7:62	8:42	9:32	10:120	
1	1:117	2:107	3:94	4:120	5:81	6:68	7:65	8:42	9:32	10:124	
1	1:117	2:107	3:94	4:120	5:81	6:65	7:62	8:42	9:32	10:124	
1	1:117	2:104	3:94	4:117	5:81	6:71	7:62	8:42	9:32	10:120	
1	1:117	2:104	3:94	4:120	5:85	6:71	7:58	8:42	9:32	10:127	
1	1:117	2:104	3:94	4:120	5:81	6:75	7:58	8:42	9:32	10:130	
1	1:117	2:104	3:94	4:120	5:85	6:71	7:58	8:42	9:32	10:127	
1	1:117	2:104	3:94	4:117	5:81	6:71	7:58	8:42	9:32	10:127	
1	1:114	2:104	3:94	4:124	5:81	6:71	7:58	8:42	9:32	10:127	
1	1:117	2:104	3:98	4:120	5:78	6:75	7:58	8:42	9:32	10:127	
1	1:114	2:104	3:98	4:124	5:78	6:71	7:58	8:42	9:32	10:130	
1	1:114	2:104	3:98	4:120	5:81	6:75	7:62	8:42	9:32	10:127	
1	1:114	2:104	3:94	4:120	5:78	6:78	7:58	8:42	9:32	10:127	
1	1:114	2:107	3:94	4:120	5:81	6:75	7:58	8:42	9:32	10:127	
1	1:114	2:107	3:94	4:120	5:81	6:75	7:58	8:42	9:32	10:127	
1	1:114	2:107	3:94	4:120	5:78	6:71	7:58	8:42	9:32	10:127	
1	1:114	2:107	3:94	4:120	5:78	6:71	7:58	8:42	9:32	10:127	
1	1:117	2:107	3:98	4:120	5:78	6:71	7:58	8:42	9:32	10:127	
1	1:104	2:107	3:98	4:120	5:78	6:71	7:55	8:42	9:32	10:127	
1	1:107	2:104	3:101	4:117	5:85	6:75	7:55	8:42	9:32	10:127	
1	1:107	2:104	3:98	4:117	5:81	6:75	7:55	8:42	9:32	10:127	
1	1:107	2:104	3:98	4:120	5:81	6:75	7:52	8:42	9:32	10:127	
1	1:107	2:104	3:98	4:124	5:78	6:75	7:55	8:42	9:32	10:127	
1	1:107	2:104	3:101	4:120	5:78	6:71	7:55	8:42	9:32	10:130	
1	1:107	2:104	3:101	4:120	5:81	6:71	7:55	8:42	9:32	10:130	
1	1:111	2:104	3:101	4:120	5:81	6:68	7:55	8:42	9:32	10:130	
1	1:107	2:107	3:101	4:117	5:78	6:68	7:52	8:42	9:32	10:134	
1	1:107	2:104	3:101	4:120	5:81	6:68	7:52	8:42	9:32	10:134	
1	1:117	2:104	3:101	4:124	5:78	6:65	7:52	8:42	9:32	10:134	
1	1:117	2:107	3:104	4:124	5:75	6:68	7:52	8:42	9:32	10:130	
1	1:114	2:107	3:104	4:124	5:78	6:65	7:52	8:45	9:32	10:130	
1	1:117	2:104	3:104	4:124	5:81	6:62	7:58	8:45	9:32	10:130	
1	1:117	2:107	3:104	4:120	5:81	6:62	7:58	8:45	9:32	10:130	
1	1:117	2:111	3:104	4:120	5:81	6:62	7:58	8:45	9:32	10:130	
1	1:117	2:107	3:101	4:120	5:81	6:62	7:55	8:45	9:32	10:130	
1	1:114	2:107	3:101	4:120	5:81	6:62	7:55	8:45	9:32	10:134	
1	1:114	2:107	3:101	4:117	5:78	6:65	7:55	8:45	9:32	10:134	
1	1:114	2:104	3:101	4:124	5:78	6:65	7:58	8:45	9:32	10:130	
1	1:114	2:104	3:101	4:124	5:78	6:65	7:55	8:45	9:32	10:130	
1	1:114	2:107	3:101	4:124	5:81	6:65	7:55	8:45	9:32	10:134	
1	1:114	2:107	3:101	4:124	5:81	6:68	7:58	8:45	9:32	10:134	
1	1:114	2:107	3:101	4:127	5:81	6:68	7:55	8:49	9:32	10:130	
1	1:114	2:111	3:104	4:124	5:78	6:68	7:58	8:49	9:32	10:130	
1	1:111	2:111	3:104	4:124	5:78	6:68	7:58	8:49	9:32	10:130	
1	1:114	2:111	3:104	4:124	5:78	6:68	7:58	8:49	9:32	10:130	
1	1:114	2:120	3:104	4:124	5:78	6:68	7:58	8:49	9:32	10:130	
1	1:114	2:120	3:104	4:127	5:81	6:65	7:58	8:49	9:32	10:127	
1	1:114	2:120	3:104	4:124	5:81	6:65	7:62	8:49	9:32	10:127	
1	1:117	2:120	3:104	4:124	5:81	6:65	7:62	8:52	9:32	10:127	
1	1:114	2:117	3:104	4:120	5:81	6:65	7:62	8:52	9:32	10:130	
1	1:117	2:120	3:101	4:124	5:78	6:65	7:58	8:52	9:32	10:127	
1	1:117	2:117	3:101	4:124	5:81	6:65	7:62	8:52	9:32	10:130	
1	1:114	2:120	3:101	4:124	5:81	6:68	7:58	8:52	9:32	10:127	
1	1:117	2:120	3:101	4:120	5:85	6:68	7:55	8:52	9:32	10:127	
1	1:114	2:120	3:101	4:124	5:81	6:68	7:55	8:52	9:32	10:127	
1	1:114	2:124	3:104	4:120	5:85	6:68	7:55	8:52	9:32	10:130	
1	1:111	2:124	3:104	4:120	5:81	6:68	7:55	8:52	9:32	10:127	
1	1:111	2:124	3:104	4:120	5:78	6:68	7:55	8:52	9:32	10:127	
1	1:107	2:124	3:101	4:117	5:78	6:71	7:55	8:52	9:32	10:130	
1	1:107	2:120	3:101	4:117	5:78	6:71	7:55	8:52	9:32	10:130	
1	1:111	2:120	3:101	4:117	5:78	6:71	7:58	8:52	9:32	10:134	
1	1:111	2:124	3:101	4:114	5:81	6:68	7:58	8:52	9:32	10:134	
1	1:111	2:127	3:101	4:114	5:81	6:71	7:58	8:52	9:29	10:130	
1	1:114	2:117	3:104	4:117	5:81	6:68	7:58	8:52	9:29	10:130	
1	1:114	2:120	3:104	4:117	5:78	6:71	7:58	8:52	9:29	10:134	
1	1:111	2:117	3:101	4:117	5:81	6:68	7:58	8:52	9:29	10:134	
1	1:114	2:120	3:101	4:117	5:81	6:65	7:58	8:52	9:29	10:134	
1	1:114	2:120	3:101	4:120	5:81	6:65	7:58	8:52	9:29	10:134	
1	1:120	2:120	3:101	4:117	5:78	6:65	7:58	8:52	9:29	10:130	
1	1:114	2:117	3:101	4:120	5:81	6:65	7:58	8:52	9:29	10:130	
1	1:114	2:117	3:101	4:120	5:81	6:65	7:58	8:52	9:29	10:130	
1	1:114	2:120	3:98	4:120	5:78	6:65	7:58	8:52	9:29	10:134	
1	1:114	2:124	3:98	4:120	5:78	6:65	7:58	8:52	9:29	10:130	
1	1:114	2:124	3:98	4:117	5:81	6:65	7:58	8:52	9:29	10:130	
1	1:117	2:120	3:98	4:117	5:81	6:65	7:58	8:52	9:29	10:134	
1	1:117	2:120	3:98	4:120	5:81	6:65	7:58	8:52	9:29	10:134	
1	1:117	2:127	3:98	4:120	5:81	6:65	7:58	8:52	9:29	10:134	
1	1:117	2:127	3:101	4:124	5:81	6:65	7:62	8:52	9:29	10:134	
1	1:111	2:124	3:101	4:127	5:81	6:65	7:62	8:52	9:29	10:134	
1	1:114	2:124	3:101	4:127	5:81	6:68	7:62	8:52	9:32	10:134	
1	1:114	2:120	3:101	4:124	5:81	6:68	7:62	8:52	9:32	10:130	
1	1:114	2:120	3:101	4:124	5:81	6:68	7:62	8:52	9:32	10:130	
1	1:111	2:120	3:104	4:124	5:81	6:68	7:62	8:55	9:32	10:130	
1	1:114	2:120	3:101	4:124	5:81	6:68	7:62	8:55	9:32	10:134	
1	1:114	2:120	3:104	4:120	5:81	6:68	7:62	8:55	9:32	10:137	
1	1:111	2:120	3:101	4:120	5:81	6:68	7:58	8:55	9:32	10:137	
1	1:111	2:120	3:101	4:124	5:81	6:65	7:58	8:55	9:32	10:134	
1	1:111	2:120	3:101	4:120	5:81	6:65	7:58	8:55	9:32	10:134	
1	1:114	2:120	3:98	4:120	5:85	6:65	7:58	8:58	9:32	10:130	
1	1:114	2:117	3:94	4:117	5:85	6:65	7:58	8:58	9:32	10:130	
1	1:117	2:117	3:98	4:117	5:81	6:65	7:65	8:58	9:32	10:130	
1	1:114	2:117	3:94	4:117	5:85	6:65	7:65	8:58	9:32	10:130	
1	1:114	2:117	3:94	4:120	5:85	6:68	7:65	8:58	9:32	10:130	
1	1:114	2:117	3:94	4:120	5:85	6:68	7:65	8:58	9:32	10:130	
1	1:111	2:117	3:94	4:117	5:85	6:68	7:65	8:58	9:32	10:134	
1	1:114	2:117	3:98	4:117	5:85	6:68	7:65	8:62	9:32	10:134	
1	1:104	2:117	3:98	4:120	5:85	6:68	7:65	8:62	9:32	10:130	
1	1:104	2:117	3:98	4:120	5:85	6:68	7:65	8:62	9:35	10:130	
1	1:104	2:117	3:98	4:117	5:81	6:68	7:68	8:62	9:35	10:130	
1	1:104	2:120	3:98	4:120	5:85	6:78	7:68	8:62	9:35	10:127	
1	1:101	2:120	3:98	4:120	5:85	6:78	7:68	8:62	9:35	10:130	
1	1:104	2:117	3:98	4:120	5:88	6:78	7:65	8:62	9:35	10:130	
1	1:104	2:120	3:101	4:120	5:85	6:75	7:65	8:62	9:35	10:130	
1	1:107	2:120	3:98	4:124	5:88	6:75	7:65	8:62	9:35	10:130	
1	1:104	2:120	3:98	4:120	5:88	6:75	7:65	8:62	9:35	10:130	
1	1:101	2:120	3:101	4:124	5:85	6:75	7:65	8:62	9:35	10:127	
1	1:101	2:120	3:98	4:120	5:88	6:75	7:65	8:62	9:35	10:127	
1	1:101	2:120	3:98	4:120	5:85	6:78	7:68	8:62	9:35	10:124	
1	1:104	2:120	3:98	4:120	5:88	6:78	7:68	8:65	9:35	10:127	
1	1:107	2:124	3:98	4:120	5:88	6:81	7:65	8:65	9:35	10:134	
1	1:104	2:124	3:94	4:120	5:88	6:78	7:65	8:65	9:35	10:130	
1	1:104	2:124	3:98	4:117	5:88	6:81	7:68	8:65	9:35	10:130	
1	1:101	2:124	3:94	4:117	5:91	6:81	7:71	8:65	9:35	10:130	
1	1:107	2:124	3:98	4:114	5:91	6:81	7:71	8:65	9:35	10:130	
1	1:107	2:120	3:94	4:117	5:91	6:81	7:71	8:65	9:35	10:130	
1	1:104	2:120	3:98	4:117	5:88	6:81	7:71	8:65	9:35	10:130	
1	1:104	2:124	3:101	4:114	5:88	6:81	7:68	8:65	9:35	10:134	
1	1:104	2:124	3:98	4:114	5:94	6:81	7:68	8:65	9:35	10:134	
1	1:101	2:120	3:98	4:114	5:94	6:81	7:68	8:68	9:39	10:134	
1	1:104	2:120	3:94	4:111	5:91	6:81	7:68	8:68	9:39	10:134	
1	1:101	2:117	3:94	4:117	5:94	6:81	7:65	8:68	9:39	10:130	
1	1:101	2:117	3:94	4:114	5:98	6:81	7:65	8:68	9:42	10:130	
1	1:101	2:114	3:98	4:114	5:94	6:81	7:68	8:68	9:42	10:130	
1	1:101	2:117	3:94	4:114	5:94	6:81	7:68	8:68	9:42	10:130	
1	1:101	2:117	3:98	4:117	5:91	6:81	7:68	8:71	9:42	10:130	
1	1:98	2:117	3:98	4:117	5:91	6:81	7:68	8:71	9:42	10:130	
1	1:101	2:117	3:94	4:117	5:91	6:81	7:68	8:71	9:39	10:130	
1	1:101	2:117	3:94	4:114	5:94	6:81	7:68	8:71	9:39	10:130	
1	1:104	2:117	3:98	4:114	5:98	6:81	7:68	8:71	9:39	10:127	
1	1:104	2:117	3:98	4:117	5:98	6:85	7:68	8:71	9:39	10:127	
1	1:104	2:114	3:94	4:117	5:98	6:85	7:68	8:71	9:39	10:127	
1	1:101	2:114	3:94	4:114	5:98	6:85	7:68	8:71	9:39	10:134	
1	1:101	2:114	3:94	4:117	5:98	6:85	7:68	8:71	9:39	10:130	
1	1:98	2:117	3:98	4:114	5:98	6:85	7:68	8:71	9:39	10:137	
1	1:101	2:117	3:94	4:111	5:98	6:85	7:68	8:71	9:39	10:134	
1	1:101	2:117	3:94	4:111	5:98	6:85	7:65	8:71	9:39	10:134	
1	1:101	2:114	3:94	4:114	5:98	6:85	7:65	8:71	9:39	10:134	
1	1:101	2:114	3:94	4:114	5:98	6:85	7:65	8:71	9:42	10:134	
1	1:101	2:114	3:101	4:114	5:98	6:85	7:65	8:71	9:42	10:134	
1	1:101	2:114	3:98	4:117	5:98	6:85	7:65	8:71	9:42	10:137	
1	1:101	2:114	3:98	4:117	5:94	6:81	7:65	8:71	9:42	10:137	
1	1:98	2:114	3:98	4:117	5:98	6:81	7:65	8:71	9:45	10:137	
1	1:104	2:114	3:98	4:114	5:98	6:81	7:65	8:71	9:45	10:137	
1	1:104	2:114	3:98	4:114	5:98	6:91	7:68	8:71	9:45	10:134	
1	1:104	2:114	3:98	4:117	5:98	6:91	7:68	8:71	9:45	10:134	
1	1:101	2:114	3:98	4:117	5:98	6:91	7:68	8:71	9:45	10:134	
1	1:104	2:114	3:98	4:114	5:98	6:91	7:68	8:71	9:45	10:134	
1	1:101	2:114	3:98	4:114	5:101	6:91	7:65	8:71	9:45	10:130	
1	1:98	2:117	3:98	4:114	5:101	6:88	7:65	8:71	9:45	10:130	
1	1:98	2:117	3:98	4:114	5:101	6:88	7:65	8:71	9:45	10:130	
1	1:98	2:117	3:94	4:111	5:101	6:88	7:68	8:71	9:49	10:130	
1	1:98	2:117	3:98	4:111	5:101	6:91	7:68	8:71	9:49	10:130	
1	1:98	2:117	3:98	4:111	5:101	6:88	7:68	8:71	9:49	10:130	
1	1:98	2:117	3:98	4:107	5:104	6:91	7:68	8:71	9:49	10:127	
1	1:98	2:117	3:94	4:107	5:104	6:91	7:68	8:71	9:49	10:127	
1	1:94	2:117	3:94	4:107	5:101	6:88	7:71	8:71	9:49	10:127	
