0	1:290	2:260	3:45	4:62	5:91	6:59	7:8	8:11	9:9	10:5	
0	1:290	2:260	3:45	4:62	5:91	6:59	7:8	8:10	9:9	10:5	
0	1:290	2:260	3:44	4:62	5:91	6:59	7:8	8:10	9:8	10:5	
0	1:290	2:260	3:44	4:62	5:91	6:59	7:8	8:10	9:8	10:5	
0	1:290	2:260	3:44	4:62	5:91	6:59	7:8	8:10	9:7	10:5	
0	1:290	2:260	3:44	4:62	5:91	6:59	7:8	8:10	9:7	10:5	
0	1:290	2:260	3:44	4:62	5:92	6:59	7:8	8:10	9:7	10:5	
0	1:290	2:260	3:44	4:61	5:92	6:59	7:8	8:10	9:7	10:4	
0	1:290	2:260	3:44	4:61	5:92	6:59	7:8	8:10	9:7	10:4	
0	1:290	2:260	3:44	4:61	5:92	6:59	7:8	8:10	9:7	10:4	
0	1:290	2:260	3:44	4:61	5:92	6:59	7:8	8:10	9:7	10:4	
0	1:290	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:290	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:92	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:92	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:261	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:261	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:261	3:44	4:61	5:91	6:59	7:8	8:10	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:260	3:44	4:61	5:91	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:261	3:44	4:61	5:91	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:261	3:44	4:62	5:91	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:261	3:44	4:62	5:90	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:261	3:44	4:62	5:90	6:59	7:8	8:9	9:7	10:4	
0	1:289	2:261	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:261	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:261	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:261	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:261	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:62	5:90	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:63	5:89	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:63	5:89	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:63	5:89	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:63	5:89	6:59	7:8	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:62	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:289	2:262	3:44	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:288	2:262	3:45	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:288	2:262	3:45	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:288	2:262	3:45	4:63	5:89	6:59	7:9	8:9	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:8	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:8	9:8	10:4	
0	1:288	2:262	3:45	4:63	5:89	6:59	7:9	8:8	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:8	9:8	10:4	
0	1:289	2:262	3:45	4:63	5:89	6:59	7:9	8:8	9:8	10:4	
0	1:289	2:262	3:46	4:64	5:89	6:58	7:9	8:8	9:8	10:4	
0	1:289	2:262	3:46	4:64	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:288	2:262	3:47	4:64	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:289	2:262	3:47	4:64	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:289	2:262	3:46	4:64	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:288	2:262	3:46	4:64	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:288	2:262	3:46	4:63	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:288	2:261	3:46	4:63	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:288	2:262	3:46	4:63	5:88	6:58	7:9	8:8	9:8	10:4	
0	1:288	2:262	3:46	4:63	5:88	6:58	7:9	8:8	9:8	10:5	
0	1:288	2:262	3:46	4:63	5:88	6:58	7:9	8:8	9:8	10:5	
0	1:288	2:262	3:46	4:64	5:88	6:58	7:9	8:8	9:8	10:5	
0	1:288	2:262	3:46	4:64	5:88	6:58	7:9	8:8	9:8	10:5	
0	1:287	2:262	3:46	4:64	5:88	6:58	7:9	8:8	9:8	10:5	
0	1:288	2:261	3:46	4:64	5:88	6:58	7:8	8:8	9:8	10:5	
0	1:288	2:261	3:46	4:64	5:87	6:58	7:8	8:8	9:8	10:5	
0	1:288	2:261	3:46	4:64	5:87	6:58	7:8	8:8	9:8	10:5	
0	1:287	2:261	3:46	4:63	5:87	6:58	7:8	8:8	9:8	10:5	
0	1:287	2:261	3:45	4:63	5:87	6:59	7:8	8:8	9:8	10:5	
0	1:287	2:261	3:45	4:63	5:87	6:59	7:8	8:8	9:8	10:6	
0	1:287	2:261	3:45	4:63	5:87	6:59	7:8	8:8	9:8	10:6	
0	1:287	2:261	3:45	4:64	5:87	6:58	7:8	8:8	9:8	10:6	
0	1:288	2:261	3:45	4:64	5:87	6:58	7:8	8:8	9:9	10:6	
0	1:288	2:261	3:45	4:64	5:87	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:45	4:64	5:87	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:46	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:45	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:45	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:45	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:262	3:45	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:45	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:45	4:64	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:45	4:65	5:87	6:59	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:65	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:86	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:46	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:288	2:261	3:46	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:288	2:261	3:47	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:47	4:64	5:85	6:58	7:8	8:8	9:9	10:6	
0	1:287	2:261	3:47	4:64	5:85	6:58	7:8	8:8	9:8	10:6	
0	1:287	2:260	3:47	4:64	5:85	6:58	7:8	8:8	9:8	10:6	
0	1:287	2:260	3:47	4:64	5:84	6:58	7:8	8:8	9:8	10:6	
0	1:287	2:260	3:47	4:64	5:84	6:58	7:8	8:8	9:8	10:6	
0	1:287	2:261	3:47	4:64	5:84	6:58	7:7	8:7	9:8	10:6	
0	1:287	2:260	3:47	4:64	5:84	6:58	7:7	8:7	9:8	10:6	
0	1:287	2:260	3:47	4:64	5:84	6:58	7:7	8:7	9:8	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:7	8:7	9:8	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:7	8:7	9:8	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:7	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:7	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:7	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:64	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:63	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:287	2:260	3:46	4:63	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:260	3:46	4:63	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:260	3:46	4:63	5:84	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:260	3:46	4:63	5:83	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:260	3:46	4:63	5:83	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:260	3:46	4:63	5:83	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:260	3:46	4:63	5:83	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:261	3:46	4:63	5:83	6:58	7:6	8:6	9:7	10:6	
0	1:286	2:261	3:46	4:63	5:83	6:57	7:6	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:6	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:6	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:6	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:6	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:261	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:47	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:83	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:83	6:58	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:83	6:58	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:82	6:58	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:64	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:63	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:62	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:62	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:261	3:48	4:62	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:62	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:261	3:48	4:62	5:82	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:261	3:48	4:62	5:81	6:57	7:7	8:6	9:7	10:6	
0	1:285	2:260	3:48	4:62	5:81	6:57	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:48	4:62	5:81	6:57	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:48	4:62	5:81	6:57	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:48	4:62	5:81	6:57	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:48	4:62	5:81	6:57	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:49	4:62	5:81	6:57	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:49	4:62	5:81	6:56	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:49	4:62	5:81	6:56	7:7	8:6	9:7	10:6	
0	1:284	2:260	3:49	4:62	5:81	6:56	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:62	5:81	6:56	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:62	5:81	6:56	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:62	5:81	6:56	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:62	5:81	6:56	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:62	5:80	6:56	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:56	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:80	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:282	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:282	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:282	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:282	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:282	2:261	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:282	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:282	2:260	3:49	4:61	5:79	6:55	7:7	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:61	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:61	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:62	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:62	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:62	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:62	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:62	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:260	3:50	4:62	5:79	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:261	3:50	4:62	5:78	6:55	7:6	8:6	9:7	10:6	
0	1:283	2:260	3:50	4:62	5:78	6:55	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:50	4:62	5:78	6:55	7:6	8:6	9:7	10:7	
0	1:283	2:261	3:50	4:62	5:78	6:55	7:6	8:6	9:7	10:7	
0	1:283	2:261	3:51	4:62	5:78	6:55	7:6	8:6	9:7	10:7	
0	1:283	2:260	3:51	4:62	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:62	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:62	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:62	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:62	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:62	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:62	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:63	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:51	4:63	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:52	4:63	5:78	6:54	7:6	8:6	9:7	10:7	
0	1:282	2:260	3:52	4:63	5:78	6:54	7:7	8:6	9:7	10:7	
0	1:282	2:260	3:52	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:282	2:260	3:52	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:282	2:260	3:52	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:282	2:260	3:52	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:52	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:52	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:53	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:53	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:53	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:53	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:53	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:53	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:53	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:78	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:260	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:280	2:260	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:280	2:261	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:280	2:261	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:63	5:77	6:54	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:63	5:77	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:63	5:77	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:64	5:77	6:53	7:7	8:6	9:7	10:8	
0	1:280	2:261	3:54	4:64	5:77	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:64	5:77	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:64	5:77	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:55	4:64	5:77	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:55	4:64	5:76	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:55	4:64	5:76	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:64	5:76	6:53	7:7	8:6	9:7	10:8	
0	1:281	2:261	3:54	4:65	5:76	6:53	7:7	8:6	9:7	10:8	
0	1:282	2:261	3:55	4:65	5:76	6:53	7:7	8:6	9:7	10:8	
0	1:282	2:261	3:55	4:65	5:76	6:53	7:8	8:6	9:7	10:8	
0	1:282	2:261	3:55	4:65	5:76	6:53	7:8	8:6	9:7	10:8	
