0	1:275	2:238	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:11	
0	1:276	2:238	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:11	
0	1:275	2:238	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:258	3:92	4:99	5:78	6:72	7:15	8:7	9:16	10:10	
0	1:275	2:258	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:258	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:258	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:258	3:93	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:258	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:258	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:92	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:92	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:92	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:93	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:92	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:92	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:93	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:257	3:92	4:100	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:92	4:100	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:92	4:99	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:274	2:256	3:93	4:99	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:274	2:256	3:92	4:99	5:78	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:92	4:99	5:79	6:72	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:93	4:99	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:93	4:99	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:93	4:99	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:274	2:256	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:256	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:275	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:94	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:94	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:94	4:100	5:78	6:71	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:94	4:100	5:78	6:70	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:70	7:14	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:70	7:13	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:70	7:13	8:7	9:16	10:10	
0	1:276	2:255	3:93	4:100	5:78	6:70	7:14	8:7	9:16	10:10	
0	1:276	2:256	3:93	4:100	5:78	6:70	7:14	8:7	9:16	10:10	
0	1:276	2:256	3:93	4:100	5:78	6:70	7:14	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:100	5:78	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:100	5:78	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:100	5:78	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:78	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:78	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:13	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:12	8:7	9:16	10:10	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:12	8:7	9:16	10:9	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:12	8:7	9:16	10:9	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:12	8:7	9:16	10:9	
0	1:277	2:256	3:93	4:101	5:77	6:70	7:12	8:7	9:16	10:9	
0	1:277	2:255	3:92	4:101	5:77	6:69	7:12	8:7	9:16	10:9	
0	1:277	2:255	3:92	4:101	5:77	6:69	7:12	8:7	9:16	10:9	
0	1:277	2:255	3:92	4:101	5:77	6:69	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:93	4:101	5:77	6:69	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:93	4:101	5:77	6:69	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:92	4:101	5:77	6:69	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:92	4:101	5:77	6:69	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:92	4:102	5:77	6:69	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:92	4:102	5:77	6:69	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:92	4:102	5:77	6:68	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:93	4:102	5:77	6:68	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:93	4:101	5:77	6:68	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:93	4:101	5:77	6:68	7:12	8:7	9:16	10:8	
0	1:277	2:254	3:93	4:101	5:77	6:68	7:12	8:7	9:16	10:8	
0	1:277	2:255	3:93	4:101	5:77	6:68	7:12	8:7	9:15	10:6	
0	1:277	2:255	3:93	4:101	5:78	6:68	7:12	8:7	9:15	10:6	
0	1:277	2:255	3:93	4:101	5:78	6:68	7:12	8:7	9:15	10:6	
0	1:277	2:255	3:93	4:101	5:78	6:68	7:12	8:7	9:15	10:6	
0	1:277	2:255	3:92	4:101	5:78	6:68	7:12	8:7	9:14	10:6	
0	1:277	2:254	3:92	4:101	5:78	6:67	7:12	8:7	9:14	10:6	
0	1:278	2:254	3:93	4:101	5:78	6:67	7:12	8:6	9:14	10:6	
0	1:278	2:254	3:92	4:101	5:77	6:67	7:12	8:6	9:14	10:6	
0	1:277	2:254	3:92	4:101	5:77	6:67	7:12	8:6	9:13	10:6	
0	1:277	2:254	3:92	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:277	2:254	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:254	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:254	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:254	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:277	2:254	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:254	3:93	4:101	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:253	3:93	4:101	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:253	3:93	4:101	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:253	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:253	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:253	3:93	4:101	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:253	3:93	4:102	5:77	6:67	7:11	8:5	9:13	10:6	
0	1:278	2:254	3:93	4:102	5:77	6:67	7:11	8:4	9:12	10:6	
0	1:278	2:253	3:92	4:102	5:77	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:253	3:92	4:101	5:77	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:253	3:92	4:101	5:77	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:253	3:92	4:102	5:77	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:253	3:92	4:102	5:77	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:253	3:92	4:102	5:76	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:254	3:92	4:102	5:76	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:253	3:93	4:102	5:76	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:254	3:93	4:102	5:76	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:254	3:93	4:102	5:76	6:67	7:10	8:4	9:12	10:6	
0	1:278	2:254	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:254	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:254	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:254	3:93	4:102	5:76	6:67	7:11	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:253	3:92	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:277	2:253	3:93	4:102	5:76	6:67	7:10	8:4	9:11	10:6	
0	1:277	2:253	3:93	4:102	5:75	6:67	7:10	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:92	4:102	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:92	4:103	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:103	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:102	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:103	5:75	6:67	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:9	8:4	9:11	10:6	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:9	8:4	9:11	10:5	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:9	8:4	9:11	10:5	
0	1:278	2:253	3:92	4:103	5:74	6:66	7:9	8:4	9:11	10:4	
0	1:278	2:253	3:92	4:103	5:74	6:66	7:9	8:3	9:10	10:4	
0	1:278	2:253	3:92	4:103	5:74	6:66	7:9	8:3	9:10	10:4	
0	1:278	2:253	3:92	4:103	5:75	6:66	7:9	8:3	9:10	10:4	
0	1:278	2:254	3:92	4:103	5:75	6:66	7:9	8:3	9:10	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:9	8:3	9:10	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:9	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:74	6:66	7:9	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:74	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:74	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:74	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:74	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:74	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:75	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:75	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:75	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:75	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:75	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:254	3:93	4:103	5:75	6:66	7:8	8:3	9:9	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:8	8:2	9:9	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:8	8:2	9:9	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:8	8:2	9:9	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:8	8:2	9:9	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:8	8:2	9:9	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:8	8:2	9:9	10:4	
0	1:278	2:252	3:93	4:103	5:75	6:66	7:8	8:2	9:10	10:4	
0	1:278	2:252	3:93	4:103	5:75	6:66	7:8	8:2	9:10	10:4	
0	1:278	2:252	3:93	4:103	5:75	6:66	7:8	8:2	9:10	10:4	
0	1:278	2:252	3:93	4:103	5:75	6:66	7:8	8:2	9:10	10:4	
0	1:278	2:252	3:93	4:103	5:75	6:66	7:8	8:2	9:10	10:4	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:8	8:2	9:10	10:4	
0	1:278	2:253	3:94	4:103	5:75	6:66	7:7	8:1	9:9	10:3	
0	1:278	2:253	3:93	4:103	5:75	6:66	7:7	8:1	9:9	10:3	
0	1:278	2:253	3:93	4:103	5:74	6:66	7:7	8:1	9:9	10:3	
0	1:278	2:253	3:93	4:103	5:74	6:66	7:7	8:2	9:9	10:3	
0	1:278	2:253	3:93	4:103	5:74	6:66	7:7	8:2	9:9	10:3	
0	1:278	2:252	3:93	4:103	5:74	6:66	7:7	8:2	9:9	10:3	
0	1:278	2:252	3:93	4:103	5:74	6:66	7:7	8:2	9:9	10:3	
