1	1:44	2:62	3:90	4:59	5:8	6:9	7:8	8:4	
1	1:44	2:63	3:89	4:59	5:8	6:9	7:8	8:4	
1	1:44	2:63	3:89	4:59	5:8	6:9	7:8	8:4	
1	1:44	2:63	3:89	4:59	5:8	6:9	7:8	8:4	
1	1:44	2:63	3:89	4:59	5:8	6:9	7:8	8:4	
1	1:44	2:62	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:44	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:9	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:8	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:8	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:8	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:8	7:8	8:4	
1	1:45	2:63	3:89	4:59	5:9	6:8	7:8	8:4	
1	1:46	2:64	3:89	4:58	5:9	6:8	7:8	8:4	
1	1:46	2:64	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:47	2:64	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:47	2:64	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:46	2:64	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:46	2:64	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:46	2:63	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:46	2:63	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:46	2:63	3:88	4:58	5:9	6:8	7:8	8:4	
1	1:46	2:63	3:88	4:58	5:9	6:8	7:8	8:5	
1	1:46	2:63	3:88	4:58	5:9	6:8	7:8	8:5	
1	1:46	2:64	3:88	4:58	5:9	6:8	7:8	8:5	
1	1:46	2:64	3:88	4:58	5:9	6:8	7:8	8:5	
1	1:46	2:64	3:88	4:58	5:9	6:8	7:8	8:5	
1	1:46	2:64	3:88	4:58	5:8	6:8	7:8	8:5	
1	1:46	2:64	3:87	4:58	5:8	6:8	7:8	8:5	
1	1:46	2:64	3:87	4:58	5:8	6:8	7:8	8:5	
1	1:46	2:63	3:87	4:58	5:8	6:8	7:8	8:5	
1	1:45	2:63	3:87	4:59	5:8	6:8	7:8	8:5	
1	1:45	2:63	3:87	4:59	5:8	6:8	7:8	8:6	
1	1:45	2:63	3:87	4:59	5:8	6:8	7:8	8:6	
1	1:45	2:64	3:87	4:58	5:8	6:8	7:8	8:6	
1	1:45	2:64	3:87	4:58	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:58	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:45	2:64	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:45	2:65	3:87	4:59	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:65	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:86	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:46	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:47	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:47	2:64	3:85	4:58	5:8	6:8	7:9	8:6	
1	1:47	2:64	3:85	4:58	5:8	6:8	7:8	8:6	
1	1:47	2:64	3:85	4:58	5:8	6:8	7:8	8:6	
1	1:47	2:64	3:84	4:58	5:8	6:8	7:8	8:6	
1	1:47	2:64	3:84	4:58	5:8	6:8	7:8	8:6	
1	1:47	2:64	3:84	4:58	5:7	6:7	7:8	8:6	
1	1:47	2:64	3:84	4:58	5:7	6:7	7:8	8:6	
1	1:47	2:64	3:84	4:58	5:7	6:7	7:8	8:6	
1	1:46	2:64	3:84	4:58	5:7	6:7	7:8	8:6	
1	1:46	2:64	3:84	4:58	5:7	6:7	7:8	8:6	
1	1:46	2:64	3:84	4:58	5:7	6:6	7:7	8:6	
1	1:46	2:64	3:84	4:58	5:7	6:6	7:7	8:6	
1	1:46	2:64	3:84	4:58	5:7	6:6	7:7	8:6	
1	1:46	2:64	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:64	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:64	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:64	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:84	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:83	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:83	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:83	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:83	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:83	4:58	5:6	6:6	7:7	8:6	
1	1:46	2:63	3:83	4:57	5:6	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:6	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:6	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:6	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:6	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:47	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:83	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:83	4:58	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:83	4:58	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:82	4:58	5:7	6:6	7:7	8:6	
1	1:48	2:64	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:63	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:82	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:81	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:81	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:81	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:81	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:81	4:57	5:7	6:6	7:7	8:6	
1	1:48	2:62	3:81	4:57	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:57	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:81	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:62	3:80	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:56	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:80	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:49	2:61	3:79	4:55	5:7	6:6	7:7	8:6	
1	1:50	2:61	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:61	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:79	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:78	4:55	5:6	6:6	7:7	8:6	
1	1:50	2:62	3:78	4:55	5:6	6:6	7:7	8:7	
1	1:50	2:62	3:78	4:55	5:6	6:6	7:7	8:7	
1	1:50	2:62	3:78	4:55	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:55	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:62	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:63	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:51	2:63	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:52	2:63	3:78	4:54	5:6	6:6	7:7	8:7	
1	1:52	2:63	3:78	4:54	5:7	6:6	7:7	8:7	
1	1:52	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:52	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:52	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:52	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:52	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:52	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:53	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:53	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:53	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:53	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:53	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:53	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:53	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:78	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:54	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:53	5:7	6:6	7:7	8:8	
1	1:54	2:63	3:77	4:53	5:7	6:6	7:7	8:8	
1	1:54	2:64	3:77	4:53	5:7	6:6	7:7	8:8	
1	1:54	2:64	3:77	4:53	5:7	6:6	7:7	8:8	
1	1:54	2:64	3:77	4:53	5:7	6:6	7:7	8:8	
1	1:54	2:64	3:77	4:53	5:7	6:6	7:7	8:8	
1	1:55	2:64	3:77	4:53	5:7	6:6	7:7	8:8	
1	1:55	2:64	3:76	4:53	5:7	6:6	7:7	8:8	
1	1:55	2:64	3:76	4:53	5:7	6:6	7:7	8:8	
1	1:54	2:64	3:76	4:53	5:7	6:6	7:7	8:8	
1	1:54	2:65	3:76	4:53	5:7	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:53	5:7	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:53	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:53	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:53	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:76	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:75	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:75	4:52	5:8	6:6	7:7	8:8	
1	1:55	2:65	3:75	4:52	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:52	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:56	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:56	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:55	2:67	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:51	5:9	6:6	7:7	8:8	
1	1:55	2:66	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:55	2:67	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:55	2:67	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:55	2:67	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:75	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:67	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:56	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:57	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:57	2:68	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:57	2:69	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:57	2:69	3:74	4:50	5:9	6:6	7:7	8:8	
1	1:57	2:69	3:74	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:69	3:74	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:69	3:74	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:69	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:69	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:70	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:70	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:70	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:57	2:70	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:58	2:70	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:58	2:70	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:58	2:70	3:73	4:49	5:9	6:6	7:7	8:8	
1	1:58	2:70	3:72	4:48	5:9	6:5	7:7	8:8	
1	1:58	2:71	3:72	4:48	5:9	6:5	7:7	8:8	
1	1:58	2:71	3:72	4:48	5:9	6:5	7:6	8:8	
1	1:58	2:71	3:72	4:48	5:9	6:5	7:6	8:8	
