0	1:257	2:255	3:100	4:104	5:93	6:81	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:104	5:93	6:81	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:104	5:93	6:81	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:104	5:93	6:81	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:104	5:93	6:81	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:104	5:93	6:81	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:104	5:93	6:82	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:104	5:93	6:82	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:105	5:93	6:82	7:34	8:34	9:26	10:19	
0	1:257	2:255	3:100	4:105	5:93	6:81	7:34	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:105	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:254	3:100	4:105	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:105	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:92	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:92	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:105	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:105	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:99	4:105	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:99	4:105	5:93	6:81	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:105	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:105	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:105	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:254	3:100	4:105	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:284	2:254	3:99	4:105	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:99	4:105	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:255	3:100	4:104	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:254	3:100	4:104	5:93	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:254	3:99	4:104	5:92	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:254	3:99	4:104	5:92	6:82	7:33	8:34	9:26	10:19	
0	1:285	2:254	3:99	4:104	5:92	6:82	7:33	8:33	9:26	10:19	
0	1:285	2:255	3:99	4:104	5:92	6:82	7:33	8:33	9:26	10:19	
0	1:285	2:255	3:99	4:104	5:92	6:82	7:33	8:33	9:26	10:19	
0	1:285	2:254	3:99	4:104	5:92	6:82	7:33	8:33	9:26	10:19	
0	1:285	2:255	3:99	4:104	5:92	6:82	7:33	8:33	9:26	10:19	
0	1:285	2:254	3:99	4:104	5:92	6:83	7:33	8:33	9:26	10:19	
0	1:285	2:255	3:99	4:104	5:92	6:83	7:33	8:33	9:26	10:19	
0	1:285	2:255	3:99	4:104	5:92	6:83	7:33	8:33	9:26	10:19	
0	1:285	2:255	3:98	4:104	5:92	6:83	7:33	8:33	9:26	10:19	
0	1:285	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:26	10:19	
0	1:285	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:26	10:19	
0	1:285	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:285	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:285	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:254	3:98	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:254	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:255	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:284	2:255	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:33	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:83	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:33	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:32	8:32	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:32	8:31	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:32	8:31	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:32	8:31	9:25	10:19	
0	1:283	2:255	3:97	4:104	5:92	6:84	7:32	8:31	9:25	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:84	7:32	8:31	9:25	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:84	7:32	8:31	9:25	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:84	7:32	8:31	9:25	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:84	7:32	8:31	9:24	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:283	2:255	3:97	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:97	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:97	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:92	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:104	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:104	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:93	6:83	7:32	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:93	6:82	7:32	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:93	6:82	7:32	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:93	6:82	7:32	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:93	6:82	7:32	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:93	6:82	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:93	6:82	7:32	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:93	6:82	7:31	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:92	6:82	7:31	8:30	9:24	10:19	
0	1:284	2:256	3:96	4:103	5:92	6:82	7:31	8:30	9:24	10:19	
0	1:285	2:255	3:96	4:103	5:92	6:82	7:31	8:30	9:24	10:19	
0	1:285	2:255	3:96	4:103	5:92	6:82	7:30	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:92	6:82	7:30	8:30	9:24	10:19	
0	1:284	2:255	3:96	4:103	5:92	6:82	7:30	8:29	9:24	10:19	
0	1:285	2:256	3:95	4:103	5:92	6:81	7:30	8:29	9:24	10:19	
0	1:284	2:256	3:95	4:103	5:92	6:81	7:30	8:29	9:24	10:19	
0	1:285	2:256	3:95	4:103	5:92	6:81	7:30	8:29	9:24	10:19	
0	1:285	2:256	3:95	4:103	5:92	6:81	7:30	8:29	9:24	10:19	
0	1:284	2:256	3:95	4:103	5:92	6:81	7:30	8:29	9:24	10:19	
0	1:284	2:256	3:95	4:103	5:92	6:81	7:30	8:29	9:24	10:19	
0	1:284	2:256	3:95	4:103	5:91	6:81	7:30	8:29	9:24	10:19	
0	1:284	2:256	3:94	4:103	5:91	6:81	7:30	8:29	9:24	10:19	
0	1:284	2:256	3:94	4:103	5:91	6:81	7:30	8:29	9:24	10:19	
0	1:284	2:256	3:94	4:103	5:91	6:81	7:29	8:29	9:24	10:19	
0	1:284	2:256	3:94	4:103	5:91	6:81	7:29	8:29	9:24	10:19	
0	1:285	2:256	3:94	4:103	5:91	6:81	7:29	8:28	9:24	10:19	
0	1:284	2:256	3:94	4:103	5:91	6:81	7:29	8:28	9:24	10:19	
0	1:284	2:256	3:94	4:103	5:91	6:81	7:29	8:28	9:24	10:19	
0	1:284	2:256	3:95	4:103	5:91	6:80	7:29	8:28	9:24	10:19	
0	1:284	2:256	3:95	4:103	5:91	6:80	7:29	8:28	9:24	10:19	
0	1:284	2:256	3:95	4:103	5:91	6:80	7:29	8:28	9:23	10:19	
0	1:284	2:256	3:94	4:102	5:91	6:80	7:29	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:102	5:91	6:80	7:29	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:102	5:91	6:80	7:28	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:103	5:91	6:80	7:28	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:102	5:91	6:80	7:28	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:102	5:91	6:80	7:28	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:102	5:91	6:80	7:28	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:102	5:91	6:80	7:28	8:27	9:23	10:19	
0	1:283	2:256	3:95	4:102	5:91	6:80	7:28	8:27	9:22	10:19	
0	1:283	2:256	3:95	4:102	5:90	6:80	7:28	8:27	9:22	10:19	
0	1:283	2:256	3:95	4:102	5:90	6:80	7:27	8:27	9:22	10:19	
0	1:283	2:256	3:95	4:102	5:90	6:80	7:27	8:27	9:22	10:19	
0	1:283	2:256	3:95	4:102	5:90	6:80	7:27	8:27	9:22	10:19	
0	1:283	2:256	3:95	4:102	5:90	6:80	7:27	8:27	9:22	10:19	
