0.0 1:-0.9285714285714286 2:-1.0 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9352941176470588 
0.0 1:-0.8571428571428572 2:-1.0 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9352941176470588 
0.0 1:-0.9285714285714286 2:-1.0 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5555555555555556 3:-1.0 4:-1.0 5:0.935483870967742 6:1.0 7:-0.33333333333333337 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5555555555555556 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5555555555555556 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5555555555555556 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5555555555555556 3:-0.875 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5555555555555556 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5555555555555556 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-1.0 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-1.0 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-1.0 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-0.875 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-1.0 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-1.0 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-0.875 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.5777777777777777 3:-1.0 4:-0.9 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-1.0 4:-0.9 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-1.0 4:-1.0 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-1.0 2:-0.6 3:-0.875 4:-1.0 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-1.0 2:-0.6 3:-1.0 4:-1.0 5:0.935483870967742 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-1.0 4:-1.0 5:1.0 6:1.0 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-0.875 4:-1.0 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-0.875 4:-1.0 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-0.875 4:-1.0 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-1.0 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.9285714285714286 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.75 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.75 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.75 4:-0.9 5:0.935483870967742 6:0.9512195121951219 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.75 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6222222222222222 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.8571428571428572 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.41666666666666663 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.9 5:0.935483870967742 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.935483870967742 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.935483870967742 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9411764705882353 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9470588235294117 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9470588235294117 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9470588235294117 
0.0 1:-0.7857142857142857 2:-0.6 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.9024390243902438 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9470588235294117 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9470588235294117 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9470588235294117 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.7 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.7 5:0.8709677419354838 6:0.853658536585366 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.7 5:0.8709677419354838 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6444444444444444 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:1.0 10:-0.9529411764705882 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:0.8181818181818181 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.935483870967742 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:0.8181818181818181 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.935483870967742 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:0.8181818181818181 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-0.875 4:-0.8 5:0.935483870967742 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:0.8181818181818181 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6222222222222222 3:-1.0 4:-0.8 5:0.935483870967742 6:0.8048780487804879 7:-0.5833333333333333 8:-0.9590643274853801 9:0.6363636363636365 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6444444444444444 3:-1.0 4:-0.8 5:0.935483870967742 6:0.7560975609756098 7:-0.5833333333333333 8:-0.9590643274853801 9:0.6363636363636365 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6444444444444444 3:-0.875 4:-0.8 5:0.935483870967742 6:0.7560975609756098 7:-0.5833333333333333 8:-0.9649122807017544 9:0.6363636363636365 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6444444444444444 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.7560975609756098 7:-0.5833333333333333 8:-0.9649122807017544 9:0.6363636363636365 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6444444444444444 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.7560975609756098 7:-0.5833333333333333 8:-0.9649122807017544 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6444444444444444 3:-1.0 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6444444444444444 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6444444444444444 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6444444444444444 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6444444444444444 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7857142857142857 2:-0.6444444444444444 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6444444444444444 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-0.875 4:-0.8 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9707602339181287 9:0.4545454545454546 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6444444444444444 3:-0.875 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.6666666666666667 8:-0.9766081871345029 9:0.2727272727272727 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-1.0 4:-0.7 5:0.8709677419354838 6:0.7560975609756098 7:-0.75 8:-0.9766081871345029 9:0.2727272727272727 10:-0.9647058823529412 
0.0 1:-0.7142857142857143 2:-0.6666666666666667 3:-1.0 4:-0.8 5:0.8709677419354838 6:0.7560975609756098 7:-0.75 8:-0.9766081871345029 9:0.2727272727272727 10:-0.9647058823529412 
