1	1:285	2:300	3:172	4:93	5:94	6:90	7:83	8:103	9:97	10:102	
1	1:285	2:301	3:172	4:93	5:94	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:301	3:172	4:93	5:94	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:300	3:171	4:93	5:94	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:300	3:171	4:92	5:94	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:300	3:173	4:92	5:94	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:300	3:173	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:300	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:300	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:301	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:94	6:91	7:83	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:94	6:91	7:83	8:104	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:94	6:91	7:83	8:104	9:97	10:102	
1	1:285	2:330	3:172	4:93	5:94	6:91	7:83	8:103	9:97	10:102	
1	1:285	2:330	3:172	4:93	5:94	6:92	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:93	5:94	6:92	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:93	5:94	6:91	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:93	5:95	6:92	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:93	5:95	6:92	7:83	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:94	6:92	7:84	8:104	9:97	10:102	
1	1:284	2:329	3:172	4:92	5:95	6:92	7:84	8:104	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:92	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:92	7:84	8:103	9:98	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:92	7:84	8:103	9:98	10:102	
1	1:285	2:330	3:172	4:92	5:95	6:92	7:84	8:103	9:98	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:92	7:84	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:92	7:84	8:103	9:97	10:102	
1	1:286	2:329	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:286	2:329	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:171	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:171	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:172	4:92	5:95	6:91	7:85	8:103	9:96	10:102	
1	1:286	2:328	3:171	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:171	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:84	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:171	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:92	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:172	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:172	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:172	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:173	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:173	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:173	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:173	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:173	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:173	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:173	4:93	5:95	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:173	4:93	5:96	6:91	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:173	4:93	5:96	6:91	7:85	8:103	9:96	10:102	
1	1:286	2:329	3:173	4:93	5:96	6:91	7:85	8:103	9:96	10:102	
1	1:286	2:329	3:173	4:93	5:96	6:91	7:85	8:103	9:96	10:102	
1	1:286	2:329	3:173	4:93	5:96	6:91	7:85	8:103	9:96	10:102	
1	1:286	2:329	3:173	4:93	5:96	6:91	7:85	8:103	9:96	10:102	
1	1:286	2:329	3:173	4:92	5:96	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:173	4:92	5:96	6:91	7:85	8:103	9:97	10:102	
1	1:286	2:329	3:173	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:285	2:329	3:174	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:174	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:173	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:173	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:175	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:286	2:328	3:176	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:176	4:92	5:96	6:92	7:85	8:103	9:97	10:102	
1	1:285	2:328	3:176	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:286	2:328	3:176	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:286	2:328	3:176	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:286	2:328	3:176	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:176	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:176	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:176	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:329	3:177	4:91	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:329	3:177	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:97	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:285	2:328	3:177	4:92	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:285	2:328	3:177	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:285	2:328	3:177	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:285	2:328	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:286	2:328	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:286	2:328	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:286	2:329	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:286	2:328	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:286	2:328	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:328	3:176	4:91	5:97	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:97	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:97	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:102	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:286	2:330	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:104	9:96	10:103	
1	1:286	2:329	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:287	2:329	3:175	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:286	2:329	3:175	4:91	5:96	6:92	7:85	8:104	9:96	10:103	
1	1:286	2:329	3:176	4:91	5:96	6:91	7:85	8:105	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:85	8:105	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:85	8:105	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:85	8:105	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:329	3:176	4:91	5:96	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:96	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:92	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:331	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:96	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:96	10:103	
1	1:287	2:331	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:331	3:175	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:91	5:97	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:331	3:175	4:91	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:91	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:91	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:176	4:91	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:175	4:90	5:97	6:90	7:86	8:105	9:96	10:103	
1	1:288	2:330	3:175	4:91	5:97	6:90	7:86	8:105	9:96	10:103	
1	1:288	2:330	3:176	4:91	5:97	6:90	7:86	8:105	9:96	10:103	
1	1:288	2:330	3:176	4:91	5:98	6:90	7:86	8:105	9:96	10:103	
1	1:288	2:330	3:175	4:91	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:175	4:90	5:97	6:90	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:175	4:90	5:98	6:90	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:175	4:91	5:98	6:90	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:175	4:91	5:98	6:90	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:175	4:91	5:98	6:90	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:91	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:176	4:91	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:288	2:330	3:175	4:91	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:91	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:288	2:329	3:176	4:90	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:91	7:86	8:105	9:97	10:104	
1	1:287	2:330	3:176	4:90	5:98	6:91	7:86	8:105	9:97	10:104	
1	1:287	2:330	3:175	4:90	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:90	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:90	5:98	6:91	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:106	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:106	9:97	10:104	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:106	9:97	10:104	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:106	9:97	10:104	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:87	8:106	9:97	10:104	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:106	9:97	10:104	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:106	9:97	10:104	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:106	9:97	10:104	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:104	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:104	
1	1:286	2:330	3:175	4:90	5:98	6:92	7:86	8:105	9:97	10:104	
1	1:287	2:330	3:175	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:175	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:287	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:97	6:92	7:86	8:105	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:97	6:92	7:86	8:105	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:97	6:92	7:86	8:105	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:105	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:97	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:329	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:97	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:330	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:329	3:176	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:329	3:177	4:90	5:98	6:92	7:85	8:104	9:97	10:103	
1	1:286	2:329	3:177	4:90	5:98	6:92	7:86	8:104	9:97	10:103	
1	1:286	2:329	3:177	4:90	5:97	6:92	7:86	8:104	9:96	10:103	
1	1:286	2:329	3:177	4:90	5:97	6:92	7:86	8:104	9:96	10:103	
1	1:286	2:329	3:177	4:90	5:97	6:92	7:86	8:103	9:96	10:103	
1	1:287	2:329	3:177	4:90	5:97	6:92	7:86	8:103	9:96	10:103	
1	1:287	2:329	3:177	4:90	5:97	6:92	7:86	8:103	9:96	10:103	
1	1:287	2:329	3:179	4:90	5:97	6:92	7:86	8:103	9:96	10:103	
1	1:286	2:329	3:178	4:90	5:97	6:92	7:86	8:103	9:96	10:103	
1	1:286	2:329	3:178	4:90	5:97	6:92	7:86	8:103	9:96	10:103	
1	1:286	2:329	3:178	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:178	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:178	4:90	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:178	4:90	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:178	4:90	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:178	4:89	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:178	4:89	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:328	3:178	4:90	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:178	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:328	3:179	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:179	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:179	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:286	2:329	3:179	4:90	5:98	6:91	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:90	5:97	6:92	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:89	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:89	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:90	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:90	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:90	5:98	6:92	7:86	8:103	9:96	10:102	
1	1:285	2:329	3:179	4:90	5:98	6:92	7:86	8:104	9:96	10:102	
1	1:284	2:329	3:179	4:90	5:98	6:92	7:86	8:104	9:96	10:102	
1	1:284	2:330	3:179	4:90	5:98	6:92	7:86	8:104	9:96	10:102	
1	1:284	2:330	3:179	4:89	5:98	6:92	7:86	8:104	9:96	10:102	
1	1:285	2:330	3:179	4:89	5:98	6:92	7:86	8:104	9:96	10:102	
1	1:285	2:330	3:179	4:89	5:98	6:92	7:86	8:104	9:96	10:102	
1	1:285	2:330	3:179	4:89	5:98	6:92	7:86	8:104	9:96	10:102	
1	1:285	2:330	3:180	4:90	5:98	6:92	7:87	8:104	9:96	10:102	
1	1:285	2:330	3:180	4:90	5:98	6:92	7:87	8:104	9:97	10:102	
1	1:285	2:330	3:180	4:90	5:98	6:92	7:87	8:104	9:97	10:102	
1	1:285	2:330	3:181	4:90	5:98	6:93	7:87	8:104	9:97	10:101	
1	1:285	2:330	3:181	4:89	5:98	6:93	7:87	8:104	9:97	10:101	
1	1:285	2:329	3:181	4:89	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:285	2:330	3:182	4:89	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:285	2:329	3:181	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:285	2:330	3:181	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:286	2:330	3:182	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:286	2:330	3:183	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:286	2:330	3:183	4:90	5:98	6:93	7:87	8:105	9:97	10:102	
1	1:285	2:330	3:183	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:285	2:330	3:183	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:285	2:330	3:183	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:285	2:330	3:182	4:90	5:98	6:93	7:87	8:104	9:97	10:102	
1	1:285	2:329	3:183	4:90	5:98	6:92	7:87	8:104	9:97	10:102	
1	1:285	2:329	3:182	4:90	5:98	6:92	7:87	8:104	9:97	10:103	
1	1:285	2:329	3:183	4:90	5:98	6:93	7:87	8:104	9:97	10:103	
1	1:286	2:329	3:183	4:89	5:98	6:93	7:87	8:105	9:97	10:103	
1	1:285	2:329	3:183	4:89	5:98	6:93	7:87	8:105	9:97	10:103	
1	1:285	2:329	3:182	4:90	5:98	6:93	7:87	8:105	9:97	10:102	
1	1:285	2:329	3:182	4:90	5:98	6:93	7:87	8:105	9:97	10:102	
1	1:285	2:329	3:183	4:90	5:98	6:92	7:87	8:105	9:97	10:102	
1	1:285	2:329	3:183	4:90	5:98	6:92	7:87	8:105	9:97	10:103	
1	1:285	2:329	3:183	4:90	5:98	6:92	7:87	8:105	9:97	10:103	
1	1:285	2:329	3:183	4:90	5:98	6:92	7:87	8:105	9:97	10:103	
1	1:285	2:329	3:183	4:90	5:98	6:92	7:87	8:105	9:97	10:103	
1	1:285	2:329	3:183	4:90	5:98	6:92	7:87	8:105	9:97	10:103	
1	1:285	2:329	3:183	4:89	5:98	6:93	7:87	8:105	9:97	10:102	
1	1:285	2:329	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
1	1:285	2:329	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
1	1:285	2:329	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
1	1:285	2:330	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
1	1:285	2:330	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
1	1:285	2:330	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
1	1:284	2:330	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
1	1:284	2:330	3:183	4:89	5:98	6:93	7:88	8:105	9:97	10:102	
