0	1:98	2:107	3:90	4:42	5:32	6:3	7:24	
0	1:129	2:77	3:45	4:53	5:68	6:18	7:7	
0	1:222	2:54	3:32	4:16	5:63	6:5	7:5	
0	1:172	2:68	3:82	4:40	5:24	6:10	7:1	
0	1:102	2:43	3:124	4:56	5:53	6:11	7:7	
0	1:139	2:54	3:91	4:65	5:29	6:9	7:9	
0	1:161	2:65	3:66	4:45	5:40	6:10	7:9	
0	1:98	2:148	3:32	4:46	5:52	6:9	7:11	
0	1:213	2:49	3:45	4:43	5:34	6:6	7:6	
0	1:251	2:21	3:53	4:49	5:12	6:5	7:5	
0	1:237	2:39	3:46	4:23	5:28	6:15	7:8	
0	1:112	2:77	3:128	4:31	5:25	6:10	7:13	
0	1:173	2:79	3:52	4:49	5:21	6:15	7:6	
0	1:178	2:41	3:48	4:32	5:58	6:19	7:21	
0	1:208	2:59	3:45	4:19	5:36	6:14	7:15	
0	1:243	2:3	3:25	4:65	5:33	6:17	7:10	
0	1:170	2:138	3:18	4:24	5:33	6:11	7:2	
0	1:137	2:24	3:95	4:63	5:40	6:15	7:22	
0	1:172	2:84	3:31	4:51	5:29	6:22	7:8	
0	1:160	2:52	3:100	4:38	5:29	6:6	7:12	
0	1:168	2:25	3:44	4:118	5:25	6:10	7:6	
0	1:149	2:26	3:109	4:50	5:34	6:8	7:20	
0	1:210	2:101	3:16	4:26	5:24	6:7	7:12	
0	1:137	2:100	3:26	4:75	5:36	6:10	7:14	
0	1:126	2:88	3:63	4:47	5:50	6:16	7:7	
0	1:105	2:69	3:54	4:61	5:69	6:28	7:12	
0	1:120	2:16	3:185	4:42	5:22	6:7	7:5	
0	1:200	2:99	3:33	4:41	5:14	6:6	7:4	
0	1:95	2:87	3:106	4:45	5:56	6:2	7:5	
0	1:247	2:40	3:51	4:27	5:16	6:5	7:10	
0	1:167	2:100	3:56	4:29	5:29	6:9	7:7	
0	1:152	2:68	3:77	4:70	5:19	6:9	7:2	
0	1:114	2:84	3:125	4:40	5:21	6:7	7:6	
0	1:59	2:28	3:136	4:95	5:27	6:42	7:10	
0	1:92	2:81	3:79	4:82	5:42	6:11	7:10	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:117	2:130	3:77	4:44	5:5	6:19	7:5	
0	1:122	2:74	3:107	4:32	5:44	6:10	7:8	
0	1:159	2:59	3:59	4:33	5:45	6:9	7:33	
0	1:101	2:22	3:60	4:172	5:11	6:21	7:9	
0	1:0	2:199	3:199	4:0	5:0	6:0	7:0	
0	1:189	2:7	3:56	4:16	5:64	6:24	7:40	
0	1:0	2:0	3:1	4:0	5:396	6:0	7:0	
0	1:2	2:0	3:132	4:132	5:132	6:0	7:0	
0	1:138	2:26	3:136	4:11	5:34	6:15	7:37	
0	1:155	2:80	3:64	4:8	5:23	6:41	7:25	
0	1:13	2:56	3:157	4:22	5:56	6:25	7:67	
0	1:0	2:0	3:397	4:0	5:0	6:0	7:0	
0	1:0	2:0	3:0	4:0	5:0	6:398	7:0	
0	1:0	2:0	3:0	4:0	5:397	6:0	7:0	
0	1:0	2:0	3:199	4:0	5:199	6:0	7:0	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:0	2:133	3:133	4:0	5:0	6:0	7:133	
0	1:44	2:11	3:110	4:42	5:67	6:113	7:10	
0	1:0	2:0	3:399	4:0	5:0	6:0	7:0	
0	1:228	2:80	3:46	4:12	5:20	6:8	7:2	
0	1:398	2:1	3:0	4:0	5:0	6:0	7:0	
0	1:0	2:0	3:0	4:0	5:0	6:0	7:399	
0	1:144	2:244	3:2	4:4	5:1	6:2	7:1	
0	1:199	2:199	3:0	4:0	5:0	6:0	7:0	
0	1:199	2:199	3:0	4:0	5:0	6:0	7:0	
0	1:0	2:398	3:0	4:0	5:0	6:0	7:0	
0	1:1	2:398	3:0	4:0	5:0	6:0	7:0	
0	1:1	2:397	3:0	4:0	5:0	6:0	7:0	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:1	2:397	3:0	4:0	5:0	6:0	7:0	
0	1:1	2:398	3:0	4:0	5:0	6:0	7:0	
0	1:212	2:109	3:12	4:15	5:35	6:3	7:11	
0	1:249	2:29	3:33	4:35	5:30	6:6	7:14	
0	1:70	2:186	3:38	4:31	5:42	6:22	7:8	
0	1:179	2:49	3:116	4:11	5:27	6:6	7:7	
0	1:123	2:99	3:44	4:89	5:25	6:11	7:5	
0	1:168	2:35	3:48	4:60	5:72	6:5	7:9	
0	1:185	2:33	3:8	4:128	5:29	6:12	7:2	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:167	2:91	3:78	4:34	5:22	6:3	7:2	
0	1:190	2:86	3:53	4:22	5:19	6:19	7:6	
0	1:96	2:122	3:43	4:62	5:55	6:9	7:9	
0	1:79	2:134	3:75	4:29	5:27	6:35	7:17	
0	1:102	2:84	3:56	4:39	5:65	6:44	7:8	
0	1:187	2:91	3:17	4:38	5:28	6:16	7:19	
0	1:168	2:26	3:107	4:29	5:55	6:3	7:9	
0	1:220	2:76	3:49	4:6	5:29	6:13	7:4	
0	1:141	2:95	3:85	4:29	5:25	6:7	7:14	
0	1:181	2:5	3:77	4:59	5:46	6:16	7:13	
0	1:267	2:38	3:17	4:32	5:24	6:13	7:6	
0	1:136	2:42	3:72	4:54	5:68	6:18	7:6	
0	1:179	2:57	3:35	4:75	5:44	6:4	7:2	
0	1:151	2:121	3:45	4:39	5:25	6:7	7:7	
0	1:140	2:54	3:91	4:85	5:18	6:2	7:6	
0	1:149	2:57	3:36	4:42	5:48	6:39	7:25	
0	1:121	2:159	3:25	4:12	5:49	6:15	7:15	
0	1:121	2:37	3:123	4:67	5:40	6:6	7:3	
0	1:169	2:41	3:41	4:79	5:45	6:13	7:8	
0	1:171	2:161	3:16	4:20	5:20	6:7	7:2	
0	1:241	2:45	3:33	4:35	5:31	6:7	7:3	
0	1:141	2:94	3:63	4:49	5:37	6:10	7:3	
0	1:182	2:27	3:89	4:56	5:18	6:15	7:10	
0	1:176	2:61	3:39	4:68	5:36	6:10	7:5	
0	1:252	2:21	3:51	4:30	5:31	6:5	7:7	
0	1:84	2:169	3:70	4:30	5:17	6:16	7:9	
0	1:58	2:59	3:173	4:54	5:25	6:10	7:17	
0	1:239	2:3	3:65	4:34	5:35	6:11	7:10	
0	1:198	2:104	3:29	4:5	5:42	6:6	7:14	
0	1:160	2:135	3:42	4:35	5:13	6:7	7:4	
0	1:159	2:107	3:42	4:6	5:46	6:27	7:9	
0	1:120	2:103	3:67	4:57	5:36	6:10	7:5	
0	1:223	2:35	3:51	4:39	5:29	6:9	7:12	
0	1:32	2:215	3:78	4:9	5:49	6:6	7:8	
0	1:0	2:0	3:398	4:0	5:0	6:0	7:0	
0	1:272	2:62	3:48	4:6	5:5	6:2	7:1	
0	1:83	2:185	3:65	4:23	5:25	6:10	7:5	
0	1:243	2:87	3:18	4:17	5:27	6:2	7:2	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:180	2:99	3:54	4:28	5:21	6:12	7:2	
0	1:238	2:36	3:53	4:48	5:7	6:6	7:7	
0	1:160	2:155	3:34	4:24	5:14	6:8	7:2	
0	1:0	2:399	3:0	4:0	5:0	6:0	7:0	
0	1:176	2:106	3:57	4:21	5:18	6:12	7:6	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:217	2:28	3:67	4:40	5:21	6:16	7:8	
0	1:201	2:47	3:81	4:23	5:28	6:10	7:7	
0	1:187	2:93	3:32	4:17	5:28	6:27	7:12	
0	1:195	2:56	3:83	4:21	5:35	6:4	7:3	
0	1:222	2:48	3:22	4:56	5:37	6:3	7:8	
0	1:94	2:96	3:109	4:61	5:22	6:11	7:4	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:143	2:134	3:10	4:54	5:40	6:5	7:9	
0	1:143	2:49	3:101	4:31	5:44	6:23	7:6	
0	1:398	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:130	2:141	3:14	4:88	5:15	6:5	7:5	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:158	2:110	3:69	4:22	5:26	6:8	7:3	
0	1:295	2:81	3:1	4:7	5:7	6:2	7:3	
0	1:76	2:121	3:87	4:58	5:35	6:11	7:9	
0	1:178	2:91	3:57	4:26	5:35	6:2	7:8	
0	1:191	2:96	3:50	4:33	5:15	6:3	7:8	
0	1:122	2:108	3:52	4:45	5:54	6:6	7:10	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:146	2:36	3:123	4:51	5:27	6:2	7:12	
0	1:170	2:50	3:69	4:37	5:57	6:7	7:7	
0	1:178	2:110	3:36	4:12	5:43	6:7	7:10	
0	1:158	2:133	3:67	4:14	5:13	6:6	7:6	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:158	2:85	3:38	4:84	5:17	6:9	7:6	
0	1:202	2:62	3:93	4:16	5:15	6:2	7:6	
0	1:96	2:126	3:141	4:9	5:19	6:2	7:5	
0	1:253	2:110	3:14	4:14	5:3	6:1	7:2	
0	1:125	2:105	3:98	4:20	5:34	6:9	7:5	
0	1:275	2:30	3:34	4:27	5:20	6:7	7:4	
0	1:166	2:95	3:56	4:37	5:31	6:6	7:5	
0	1:194	2:108	3:17	4:23	5:38	6:8	7:9	
0	1:314	2:31	3:26	4:13	5:6	6:2	7:5	
0	1:72	2:91	3:125	4:82	5:9	6:7	7:10	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:98	2:119	3:82	4:35	5:39	6:13	7:10	
0	1:99	2:66	3:144	4:54	5:22	6:10	7:1	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:284	2:4	3:32	4:38	5:18	6:12	7:9	
0	1:225	2:23	3:81	4:22	5:28	6:12	7:5	
0	1:186	2:29	3:98	4:32	5:23	6:24	7:5	
0	1:257	2:57	3:9	4:35	5:21	6:9	7:7	
0	1:188	2:101	3:20	4:16	5:65	6:3	7:5	
0	1:139	2:111	3:27	4:72	5:23	6:18	7:8	
0	1:102	2:168	3:53	4:38	5:22	6:9	7:5	
0	1:100	2:90	3:107	4:51	5:18	6:17	7:14	
0	1:137	2:36	3:86	4:65	5:37	6:20	7:16	
0	1:146	2:23	3:164	4:25	5:31	6:6	7:2	
0	1:258	2:43	3:33	4:34	5:12	6:16	7:2	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:38	2:187	3:60	4:18	5:65	6:8	7:20	
0	1:193	2:30	3:74	4:32	5:38	6:18	7:12	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:74	2:81	3:60	4:93	5:50	6:21	7:18	
0	1:212	2:38	3:54	4:70	5:15	6:4	7:3	
0	1:216	2:29	3:96	4:26	5:14	6:5	7:11	
0	1:113	2:128	3:50	4:74	5:23	6:8	7:1	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:28	2:114	3:153	4:58	5:25	6:6	7:13	
0	1:226	2:40	3:39	4:40	5:39	6:7	7:6	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:209	2:37	3:43	4:77	5:14	6:7	7:10	
0	1:155	2:71	3:68	4:73	5:11	6:10	7:8	
0	1:193	2:33	3:88	4:26	5:26	6:20	7:11	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:198	2:100	3:35	4:40	5:9	6:7	7:8	
0	1:140	2:179	3:30	4:17	5:16	6:8	7:6	
0	1:52	2:100	3:139	4:45	5:45	6:10	7:5	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:117	2:30	3:72	4:106	5:35	6:25	7:11	
0	1:215	2:43	3:54	4:40	5:24	6:17	7:4	
0	1:170	2:100	3:50	4:42	5:20	6:11	7:4	
0	1:102	2:139	3:43	4:58	5:48	6:3	7:3	
0	1:280	2:54	3:16	4:26	5:13	6:7	7:2	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:125	2:197	3:13	4:13	5:36	6:6	7:6	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:233	2:76	3:28	4:21	5:28	6:7	7:2	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:250	2:45	3:37	4:24	5:11	6:17	7:13	
0	1:167	2:50	3:40	4:76	5:41	6:4	7:19	
0	1:296	2:24	3:49	4:10	5:12	6:3	7:2	
0	1:237	2:54	3:43	4:25	5:26	6:6	7:5	
0	1:143	2:54	3:81	4:61	5:27	6:21	7:10	
0	1:214	2:53	3:24	4:53	5:34	6:7	7:11	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:134	2:104	3:104	4:28	5:16	6:5	7:5	
0	1:310	2:14	3:47	4:6	5:9	6:7	7:4	
0	1:335	2:10	3:21	4:13	5:9	6:7	7:2	
0	1:212	2:51	3:78	4:17	5:26	6:8	7:4	
0	1:77	2:166	3:58	4:18	5:51	6:16	7:10	
0	1:146	2:102	3:24	4:54	5:50	6:9	7:13	
0	1:87	2:98	3:84	4:41	5:48	6:11	7:28	
0	1:175	2:22	3:111	4:52	5:11	6:12	7:14	
0	1:204	2:57	3:44	4:54	5:20	6:13	7:5	
0	1:399	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:398	2:0	3:0	4:0	5:0	6:0	7:0	
0	1:167	2:62	3:69	4:35	5:29	6:33	7:1	
0	1:208	2:32	3:83	4:23	5:22	6:12	7:17	
