1	1:0	2:-33	3:-8	4:-16	5:-35	6:-19	
1	1:-184	2:-173	3:-163	4:-176	5:-208	6:-197	
1	1:-18	2:-9	3:-15	4:-16	5:-39	6:-26	
1	1:0	2:0	3:0	4:-156	5:-172	6:-158	
1	1:90	2:-45	3:90	4:-49	5:-68	6:-85	
1	1:-45	2:124	3:-33	4:-31	5:-65	6:-57	
1	1:-22	2:-85	3:-69	4:-36	5:-77	6:-62	
1	1:0	2:-168	3:-176	4:-172	5:-167	6:-176	
1	1:-16	2:-3	3:-2	4:-11	5:-19	6:-38	
1	1:145	2:0	3:-27	4:-9	5:-43	6:-34	
1	1:0	2:0	3:-165	4:-164	5:-178	6:-182	
1	1:-11	2:-20	3:-36	4:-39	5:-32	6:-44	
1	1:-34	2:-24	3:-44	4:-54	5:-50	6:-62	
1	1:-23	2:-14	3:-20	4:-20	5:-51	6:-31	
1	1:-171	2:-157	3:-143	4:-165	5:-199	6:-169	
1	1:-186	2:-165	3:-146	4:-178	5:-179	6:-140	
1	1:-193	2:-193	3:-201	4:-219	5:-241	6:-201	
1	1:-54	2:-64	3:-31	4:-75	5:-66	6:-26	
1	1:-8	2:0	3:-8	4:-22	5:-49	6:27	
1	1:-147	2:-182	3:-162	4:-188	5:-245	6:-176	
1	1:-54	2:133	3:-23	4:-44	5:-35	6:-8	
1	1:0	2:-31	3:-28	4:-36	5:-68	6:-7	
1	1:-27	2:124	3:-20	4:-42	5:-63	6:-18	
1	1:-149	2:-149	3:-149	4:-170	5:-177	6:-143	
1	1:-3	2:-16	3:-36	4:-15	5:-44	6:-10	
1	1:-11	2:-5	3:-22	4:-32	5:-44	6:-10	
1	1:118	2:118	3:-16	4:-40	5:-55	6:-35	
1	1:-14	2:-7	3:-18	4:-46	5:-41	6:-25	
1	1:-145	2:-158	3:-183	4:-158	5:-147	6:-172	
1	1:-4	2:-33	3:-24	4:-31	5:-57	6:-14	
1	1:-11	2:-15	3:-19	4:-10	5:-31	6:-6	
1	1:-19	2:-9	3:-13	4:-19	5:-39	6:6	
1	1:136	2:-18	3:-57	4:-43	5:-71	6:-23	
1	1:-25	2:111	3:-41	4:-69	5:-79	6:-44	
1	1:-32	2:-9	3:-13	4:-31	5:-34	6:-8	
1	1:-160	2:-167	3:-173	4:-172	5:-206	6:-183	
1	1:-50	2:-42	3:-52	4:-60	5:-86	6:-61	
1	1:-43	2:-49	3:-45	4:-64	5:-55	6:-30	
1	1:-166	2:0	3:-139	4:-167	5:-173	6:-142	
1	1:-179	2:-155	3:-168	4:-159	5:-193	6:-152	
1	1:-43	2:-65	3:-79	4:-65	5:-91	6:-61	
1	1:-46	2:-38	3:-45	4:-35	5:-66	6:-45	
1	1:-38	2:-11	3:-53	4:-56	5:-88	6:-53	
1	1:-15	2:-20	3:-11	4:-22	5:-15	6:2	
1	1:-27	2:-43	3:-51	4:-27	5:-55	6:-62	
1	1:-36	2:-11	3:-36	4:-44	5:-87	6:-56	
1	1:-14	2:15	3:-4	4:-24	5:-47	6:1	
1	1:80	2:-71	3:-70	4:-78	5:-102	6:-63	
1	1:-24	2:-51	3:-36	4:-66	5:153	6:-65	
1	1:-183	2:-184	3:-179	4:-188	5:-217	6:-173	
1	1:-50	2:-44	3:-57	4:-60	5:-114	6:-69	
1	1:-194	2:-171	3:-168	4:-170	5:-228	6:-212	
1	1:-78	2:104	3:104	4:-37	5:-68	6:-70	
1	1:-146	2:-167	3:-193	4:-177	5:-199	6:-207	
1	1:-41	2:-26	3:-45	4:-70	5:-68	6:-96	
1	1:-154	2:-136	3:-175	4:-171	5:-181	6:-188	
1	1:-83	2:-51	3:105	4:105	5:-76	6:-61	
1	1:-56	2:-43	3:-45	4:-57	5:177	6:-54	
1	1:-148	2:-144	3:-156	4:-161	5:-195	6:-207	
1	1:-42	2:-23	3:-50	4:-69	5:-84	6:-16	
1	1:-29	2:-30	3:-25	4:-41	5:-76	6:39	
1	1:-40	2:-65	3:-32	4:-46	5:-83	6:-11	
1	1:-37	2:107	3:107	4:107	5:-51	6:26	
1	1:132	2:-44	3:-19	4:-25	5:-73	6:27	
1	1:-29	2:-36	3:-34	4:-67	5:-82	6:-8	
1	1:-56	2:89	3:89	4:-58	5:-81	6:16	
1	1:-46	2:-13	3:-40	4:-52	5:-93	6:155	
1	1:-42	2:-82	3:-108	4:-67	5:119	6:-17	
1	1:-86	2:-52	3:-55	4:-71	5:-86	6:104	
1	1:-69	2:66	3:-50	4:-79	5:-113	6:-18	
1	1:-28	2:83	3:-28	4:-71	5:-87	6:-28	
1	1:-30	2:-36	3:-13	4:-30	5:-56	6:-89	
1	1:-53	2:82	3:-67	4:-80	5:-88	6:-82	
1	1:-206	2:-203	3:-218	4:-218	5:-208	6:-230	
1	1:71	2:71	3:-55	4:-41	5:-71	6:-70	
1	1:-155	2:-144	3:-163	4:-160	5:-205	6:-193	
1	1:117	2:-34	3:-43	4:-38	5:-47	6:117	
1	1:110	2:-50	3:-41	4:-53	5:-38	6:110	
1	1:-58	2:-55	3:-52	4:-63	5:-35	6:-15	
1	1:3	2:133	3:133	4:-4	5:-16	6:38	
1	1:-61	2:-47	3:-51	4:-62	5:-62	6:-18	
1	1:-11	2:-47	3:90	4:-50	5:-50	6:-10	
1	1:-70	2:-54	3:-54	4:-33	5:-30	6:-44	
1	1:-29	2:4	3:154	4:14	5:-2	6:154	
1	1:-78	2:100	3:-58	4:-37	5:-40	6:-45	
1	1:96	2:96	3:-40	4:-44	5:-58	6:-56	
1	1:-137	2:-173	3:-156	4:-191	5:-195	6:-157	
1	1:-23	2:-52	3:-28	4:-41	5:-43	6:-48	
1	1:-146	2:-171	3:-169	4:-158	5:-174	6:-181	
1	1:10	2:2	3:-16	4:-4	5:-25	6:-18	
1	1:33	2:14	3:24	4:30	5:47	6:27	
1	1:-13	2:7	3:-12	4:7	5:-2	6:-5	
1	1:0	2:-34	3:-6	4:-5	5:-11	6:-11	
1	1:16	2:-30	3:129	4:129	5:-30	6:129	
1	1:-49	2:106	3:-38	4:-37	5:-34	6:-60	
1	1:-163	2:-168	3:-150	4:-163	5:-159	6:-176	
1	1:-50	2:-41	3:-47	4:-21	5:-26	6:-50	
1	1:-10	2:-5	3:-22	4:-10	5:-17	6:-37	
1	1:102	2:-15	3:-40	4:102	5:102	6:-53	
1	1:113	2:-28	3:-41	4:-33	5:-28	6:-53	
1	1:-49	2:-65	3:-75	4:-74	5:-63	6:-71	
1	1:6	2:-1	3:0	4:-18	5:-34	6:-29	
1	1:-38	2:-39	3:-24	4:-54	5:-67	6:-71	
1	1:-20	2:103	3:103	4:-40	5:-37	6:-54	
1	1:92	2:92	3:92	4:92	5:92	6:-66	
1	1:100	2:100	3:-37	4:-47	5:-39	6:-68	
1	1:-33	2:-47	3:-29	4:-35	5:-36	6:-60	
1	1:-21	2:-24	3:-52	4:-48	5:-60	6:-21	
1	1:-170	2:-156	3:-157	4:-137	5:-150	6:-82	
1	1:-24	2:-30	3:-48	4:-47	5:-53	6:-12	
1	1:-155	2:-154	3:-163	4:-148	5:-221	6:-113	
1	1:10	2:130	3:-5	4:-25	5:-16	6:5	
1	1:-53	2:-47	3:60	4:60	5:-82	6:-82	
1	1:-5	2:-22	3:-14	4:-25	5:-29	6:-40	
1	1:-21	2:-29	3:82	4:82	5:-64	6:82	
1	1:-61	2:-35	3:128	4:-26	5:-22	6:43	
1	1:-187	2:-162	3:-163	4:-158	5:-162	6:-96	
