1	1:-138	2:0	3:-181	4:-182	5:-182	6:-167	
1	1:-50	2:-51	3:-32	4:-36	5:-40	6:-32	
1	1:-168	2:-182	3:-179	4:-201	5:-185	6:-226	
1	1:99	2:-16	3:-71	4:-63	5:-62	6:-47	
1	1:-16	2:-56	3:-25	4:-27	5:-40	6:-26	
1	1:-137	2:-186	3:-181	4:-184	5:-187	6:-184	
1	1:-39	2:-29	3:-42	4:-40	5:-27	6:-1	
1	1:-75	2:-43	3:-63	4:52	5:-89	6:-64	
1	1:-6	2:-22	3:-34	4:-35	5:81	6:-36	
1	1:-198	2:-163	3:-154	4:-151	5:-161	6:0	
1	1:-26	2:-44	3:-25	4:-29	5:-24	6:-37	
1	1:-17	2:119	3:-32	4:-41	5:-40	6:119	
1	1:-2	2:-27	3:-6	4:-42	5:-34	6:142	
1	1:-46	2:-54	3:-42	4:-55	5:-78	6:-32	
1	1:-117	2:-137	3:-151	4:-168	5:-152	6:0	
1	1:-138	2:-165	3:-160	4:-142	5:-184	6:0	
1	1:-46	2:-25	3:-32	4:-42	5:-58	6:149	
1	1:-38	2:-41	3:-51	4:-66	5:-67	6:109	
1	1:124	2:-45	3:-45	4:-33	5:-56	6:-50	
1	1:5	2:0	3:-40	4:-15	5:-6	6:-7	
1	1:-17	2:-30	3:-32	4:-33	5:-31	6:134	
1	1:-23	2:-38	3:-55	4:-62	5:-92	6:-29	
1	1:118	2:118	3:-30	4:-42	5:-74	6:118	
1	1:-57	2:-72	3:92	4:92	5:-70	6:92	
1	1:-24	2:-25	3:-40	4:-46	5:-59	6:-43	
1	1:-21	2:-22	3:-41	4:-36	5:-53	6:-21	
1	1:-114	2:-148	3:-167	4:-138	5:-157	6:0	
1	1:141	2:141	3:0	4:-3	5:-37	6:141	
1	1:-19	2:-24	3:121	4:-20	5:-40	6:121	
1	1:11	2:1	3:-6	4:-1	5:5	6:177	
1	1:-65	2:-23	3:-16	4:-36	5:-41	6:126	
1	1:-178	2:-205	3:-167	4:-180	5:-174	6:-152	
1	1:-31	2:-35	3:-45	4:-40	5:-62	6:116	
1	1:-1	2:-20	3:-12	4:13	5:-18	6:168	
1	1:-32	2:-13	3:-22	4:-17	5:-28	6:139	
1	1:112	2:-37	3:-35	4:112	5:-27	6:-26	
1	1:-20	2:-4	3:-30	4:-12	5:-40	6:-11	
1	1:0	2:-145	3:-190	4:-166	5:-180	6:-138	
1	1:-16	2:-16	3:124	4:-31	5:-59	6:124	
1	1:115	2:-30	3:-42	4:-48	5:-78	6:-60	
