1	1:-45	2:-65	3:67	4:-72	5:-79	6:-4	
1	1:-38	2:94	3:-22	4:94	5:-72	6:20	
1	1:-20	2:113	3:-23	4:113	5:-44	6:35	
1	1:-38	2:-40	3:-37	4:-50	5:-61	6:120	
1	1:-1	2:99	3:99	4:-19	5:99	6:99	
1	1:-191	2:-185	3:-187	4:-186	5:-216	6:-237	
1	1:-184	2:-150	3:-157	4:-155	5:-190	6:-157	
1	1:-55	2:-14	3:97	4:-44	5:-44	6:17	
1	1:12	2:131	3:-11	4:-17	5:-38	6:131	
1	1:-21	2:115	3:-48	4:-41	5:-55	6:-139	
1	1:-41	2:-62	3:83	4:-73	5:-95	6:-38	
1	1:-233	2:-198	3:-168	4:-220	5:-202	6:0	
1	1:-12	2:-5	3:-23	4:-37	5:-49	6:15	
1	1:-8	2:95	3:-42	4:-49	5:-60	6:-8	
1	1:-157	2:-145	3:-142	4:-178	5:-189	6:0	
1	1:-27	2:-9	3:-39	4:-51	5:-46	6:136	
1	1:-30	2:-43	3:-5	4:-42	5:-48	6:142	
1	1:-63	2:-34	3:-24	4:-53	5:-51	6:-12	
1	1:117	2:-40	3:-38	4:-51	5:-65	6:9	
1	1:122	2:-24	3:-23	4:-28	5:-69	6:21	
1	1:-26	2:-19	3:-29	4:-43	5:-62	6:148	
1	1:-167	2:-150	3:-181	4:-177	5:-219	6:0	
1	1:-25	2:-36	3:-22	4:-48	5:-64	6:146	
1	1:-29	2:-55	3:1	4:-45	5:-69	6:160	
1	1:-49	2:-28	3:-33	4:-41	5:-54	6:145	
1	1:-159	2:-162	3:-178	4:-183	5:-194	6:0	
1	1:16	2:-4	3:4	4:-15	5:-23	6:161	
1	1:-168	2:-117	3:-145	4:-156	5:-160	6:-107	
1	1:-24	2:-21	3:-28	4:-19	5:-46	6:137	
1	1:-25	2:-14	3:-18	4:-57	5:-52	6:6	
1	1:-75	2:-35	3:-55	4:-74	5:-82	6:115	
1	1:-135	2:-176	3:-141	4:-153	5:-170	6:-111	
1	1:-54	2:-47	3:-63	4:-68	5:-81	6:-23	
1	1:0	2:-16	3:-18	4:-21	5:-27	6:160	
1	1:96	2:96	3:96	4:-54	5:-70	6:-11	
1	1:-48	2:-21	3:95	4:-67	5:-65	6:-11	
1	1:116	2:-38	3:-20	4:-31	5:-51	6:10	
1	1:-163	2:-177	3:-169	4:-178	5:-189	6:0	
1	1:110	2:110	3:110	4:-34	5:-54	6:0	
1	1:-66	2:-32	3:-53	4:-33	5:75	6:6	
1	1:-170	2:-179	3:-145	4:-179	5:-190	6:0	
1	1:-73	2:-74	3:91	4:-53	5:-64	6:-17	
1	1:104	2:104	3:104	4:-47	5:-78	6:-39	
1	1:-18	2:95	3:-53	4:-44	5:-73	6:0	
1	1:-79	2:-26	3:-26	4:-33	5:-49	6:144	
1	1:-158	2:-161	3:-194	4:-182	5:-174	6:-139	
1	1:-37	2:111	3:111	4:111	5:-51	6:-55	
1	1:-32	2:-58	3:-38	4:-35	5:-76	6:-71	
1	1:4	2:-2	3:-54	4:-35	5:-61	6:28	
1	1:-155	2:-161	3:-171	4:-180	5:-234	6:0	
1	1:-37	2:-32	3:-42	4:-62	5:-90	6:-21	
1	1:-41	2:-45	3:-49	4:-40	5:-66	6:-42	
1	1:-34	2:-12	3:-33	4:-35	5:-61	6:4	
1	1:-52	2:-80	3:-79	4:-96	5:-96	6:-13	
1	1:-55	2:76	3:76	4:-60	5:-61	6:0	
1	1:8	2:-45	3:-58	4:-59	5:-73	6:-11	
1	1:-58	2:-40	3:-38	4:-54	5:-50	6:-38	
1	1:-16	2:-26	3:-20	4:-47	5:-30	6:-18	
1	1:84	2:-70	3:-47	4:84	5:84	6:-46	
1	1:-143	2:-174	3:-170	4:-169	5:-170	6:-138	
1	1:-167	2:-165	3:-173	4:-183	5:-202	6:-177	
1	1:0	2:-169	3:-154	4:-174	5:-174	6:-118	
1	1:-31	2:-28	3:-6	4:-25	5:-42	6:6	
1	1:-8	2:-33	3:-33	4:-60	5:-71	6:-28	
1	1:-18	2:-11	3:-42	4:-56	5:-56	6:-6	
1	1:-68	2:-68	3:-56	4:-55	5:-70	6:-5	
1	1:75	2:75	3:-60	4:75	5:-82	6:-19	
1	1:-33	2:105	3:-49	4:-36	5:-36	6:3	
1	1:-71	2:-26	3:4	4:-34	5:-39	6:146	
1	1:92	2:-24	3:-26	4:-47	5:-46	6:-1	
1	1:-160	2:-170	3:-197	4:-185	5:-215	6:-168	
1	1:-12	2:-40	3:-33	4:104	5:-59	6:11	
1	1:-67	2:-54	3:-21	4:-47	5:-46	6:-10	
1	1:-41	2:-57	3:-29	4:-45	5:-41	6:-15	
1	1:-51	2:-41	3:-69	4:-59	5:-72	6:-49	
1	1:-43	2:-49	3:-19	4:-42	5:-49	6:118	
1	1:77	2:-25	3:-48	4:77	5:77	6:-43	
1	1:-15	2:-74	3:-21	4:-46	5:-39	6:-22	
1	1:-19	2:-60	3:-46	4:-42	5:-42	6:-14	
1	1:81	2:81	3:-32	4:-55	5:81	6:-35	
1	1:-169	2:-169	3:-174	4:-178	5:-167	6:-151	
1	1:-190	2:-184	3:-147	4:-170	5:-176	6:-157	
1	1:-45	2:-35	3:-52	4:-55	5:-64	6:-33	
1	1:-13	2:-17	3:26	4:11	5:115	6:115	
1	1:-137	2:-180	3:-155	4:-165	5:-181	6:-183	
1	1:-27	2:-49	3:85	4:-60	5:-72	6:-80	
1	1:-52	2:-73	3:-91	4:-63	5:-78	6:-74	
1	1:-29	2:-26	3:-53	4:-52	5:-75	6:-79	
1	1:-31	2:-65	3:-45	4:-58	5:-59	6:-62	
1	1:-136	2:-153	3:0	4:-143	5:-159	6:-144	
1	1:80	2:-34	3:-58	4:-60	5:-71	6:-63	
1	1:-39	2:-27	3:-29	4:125	5:-36	6:-50	
1	1:-152	2:-136	3:0	4:0	5:-160	6:-206	
1	1:-25	2:-42	3:-36	4:-41	5:-54	6:-72	
1	1:76	2:-26	3:76	4:-44	5:76	6:-63	
1	1:-10	2:-5	3:-25	4:-30	5:-41	6:-57	
1	1:-42	2:-35	3:-43	4:-52	5:-65	6:-86	
1	1:-32	2:-56	3:-28	4:-61	5:-74	6:-13	
1	1:-44	2:-21	3:-60	4:-61	5:-69	6:-23	
1	1:106	2:-60	3:-30	4:-42	5:106	6:-9	
1	1:-64	2:-53	3:-39	4:-47	5:-45	6:-19	
1	1:-170	2:-138	3:-135	4:0	5:-140	6:-119	
1	1:-42	2:-24	3:95	4:95	5:-42	6:95	
1	1:109	2:-47	3:109	4:-45	5:-53	6:-3	
1	1:109	2:-29	3:-26	4:-36	5:-40	6:109	
1	1:0	2:-121	3:-136	4:-145	5:-138	6:-119	
1	1:-39	2:-38	3:-32	4:-53	5:-48	6:-39	
1	1:0	2:-140	3:-115	4:-160	5:-153	6:0	
1	1:-18	2:-30	3:-10	4:-27	5:-33	6:-13	
1	1:-60	2:-22	3:-13	4:-35	5:-44	6:-16	
1	1:-31	2:-24	3:118	4:-30	5:-20	6:118	
1	1:-65	2:-59	3:-62	4:-57	5:84	6:84	
1	1:-45	2:-50	3:-34	4:-27	5:-48	6:-22	
1	1:113	2:113	3:-25	4:113	5:-47	6:-24	
1	1:101	2:-54	3:-44	4:-59	5:-59	6:101	
1	1:0	2:0	3:-156	4:-162	5:-160	6:-136	
1	1:-142	2:0	3:-189	4:-150	5:-165	6:0	
1	1:-21	2:-27	3:-29	4:-15	5:-44	6:-29	
1	1:-62	2:-58	3:-63	4:83	5:-69	6:83	
1	1:102	2:-34	3:-36	4:-36	5:-49	6:-36	
1	1:96	2:-45	3:-15	4:96	5:96	6:96	
1	1:-59	2:-29	3:-24	4:-35	5:-41	6:-17	
1	1:-178	2:-167	3:-165	4:-164	5:-182	6:-159	
1	1:-135	2:-146	3:-164	4:-137	5:-173	6:-157	
1	1:-29	2:-33	3:-39	4:-58	5:-61	6:-63	
1	1:-46	2:102	3:-89	4:-47	5:-52	6:-45	
1	1:0	2:-156	3:-166	4:-148	5:-164	6:-148	
