1	1:-49	2:-65	3:-31	4:-40	5:-30	6:-42	
1	1:0	2:-148	3:-161	4:-161	5:-176	6:-163	
1	1:29	2:-12	3:18	4:-11	5:-9	6:-8	
1	1:-26	2:-22	3:-29	4:-34	5:-38	6:-23	
1	1:-168	2:-164	3:-158	4:-169	5:-181	6:-159	
1	1:-27	2:-13	3:-12	4:-4	5:-40	6:-10	
1	1:-27	2:-44	3:-42	4:-42	5:-57	6:-75	
1	1:-24	2:-6	3:13	4:-12	5:-9	6:-8	
1	1:-205	2:0	3:-171	4:-171	5:-165	6:-162	
1	1:-155	2:-141	3:-168	4:-170	5:-183	6:-183	
1	1:-16	2:-3	3:-10	4:-25	5:-45	6:-45	
1	1:-149	2:-153	3:-190	4:-173	5:-227	6:-190	
1	1:-11	2:-2	3:1	4:-8	5:-12	6:-33	
1	1:-5	2:-11	3:-29	4:-25	5:-26	6:-43	
1	1:-161	2:-156	3:-147	4:-156	5:-197	6:-156	
1	1:-29	2:-13	3:-33	4:-23	5:-41	6:-19	
1	1:6	2:21	3:-15	4:13	5:-11	6:-17	
1	1:-10	2:-27	3:-34	4:-8	5:-35	6:-38	
1	1:3	2:-2	3:20	4:-2	5:-25	6:-15	
1	1:9	2:7	3:-14	4:-9	5:-35	6:-49	
1	1:-138	2:-184	3:-167	4:-157	5:-185	6:-179	
1	1:2	2:-11	3:-28	4:-9	5:-23	6:-43	
1	1:100	2:-35	3:100	4:100	5:-44	6:-38	
1	1:-38	2:-46	3:-71	4:-68	5:-75	6:-68	
1	1:-188	2:-180	3:-187	4:-207	5:-197	6:-191	
1	1:-35	2:-29	3:-27	4:-43	5:-40	6:-59	
1	1:-7	2:-13	3:-5	4:-26	5:-20	6:-37	
1	1:-176	2:-157	3:-182	4:-183	5:-184	6:-181	
1	1:-52	2:101	3:-55	4:-67	5:-85	6:-74	
1	1:-26	2:122	3:-24	4:-45	5:-60	6:-61	
1	1:-11	2:0	3:-22	4:-3	5:-20	6:-42	
1	1:-29	2:-45	3:-33	4:-52	5:-70	6:-81	
1	1:-26	2:-51	3:-21	4:-45	5:-59	6:-70	
1	1:-57	2:25	3:-17	4:-9	5:-54	6:-27	
1	1:148	2:12	3:-16	4:-5	5:-19	6:-31	
1	1:-177	2:-142	3:-156	4:-165	5:-175	6:-190	
1	1:-54	2:-9	3:-36	4:-65	5:-46	6:-55	
1	1:103	2:103	3:-45	4:-61	5:-66	6:-82	
1	1:-10	2:-79	3:-63	4:-62	5:55	6:55	
1	1:-176	2:-207	3:-176	4:-198	5:-181	6:-176	
1	1:-38	2:118	3:-45	4:-44	5:-51	6:-38	
1	1:105	2:-45	3:-61	4:-70	5:-76	6:-70	
1	1:7	2:9	3:9	4:-11	5:-26	6:-7	
1	1:-24	2:-26	3:-39	4:-36	5:-44	6:-65	
1	1:-48	2:-3	3:-22	4:-37	5:-24	6:-35	
1	1:-14	2:-12	3:-69	4:-54	5:-70	6:-79	
1	1:-14	2:128	3:-51	4:-18	5:-58	6:-47	
1	1:-153	2:-155	3:-172	4:-164	5:-160	6:-175	
1	1:-173	2:-155	3:-196	4:-163	5:-177	6:-182	
1	1:-40	2:-17	3:-29	4:-37	5:-74	6:-72	
1	1:-186	2:-140	3:-170	4:-166	5:-180	6:-175	
1	1:0	2:-150	3:-158	4:-137	5:-165	6:-172	
1	1:-1	2:-11	3:1	4:17	5:-3	6:-10	
1	1:146	2:6	3:0	4:-12	5:-15	6:1	
1	1:-161	2:-181	3:-178	4:-182	5:-191	6:-180	
1	1:-18	2:-36	3:-30	4:-48	5:-42	6:-48	
1	1:-12	2:2	3:-15	4:-13	5:-24	6:-25	
1	1:144	2:3	3:1	4:-15	5:-45	6:-47	
1	1:-34	2:-7	3:0	4:-4	5:-57	6:-44	
1	1:-2	2:-31	3:-13	4:-31	5:-29	6:-34	
1	1:-148	2:-135	3:-143	4:-190	5:-194	6:-177	
1	1:-154	2:-153	3:-170	4:-178	5:-199	6:-188	
1	1:-18	2:-31	3:-16	4:-18	5:-39	6:-31	
1	1:-163	2:-153	3:-179	4:-154	5:-188	6:-210	
1	1:-21	2:-1	3:-32	4:-23	5:-34	6:-37	
1	1:40	2:24	3:24	4:27	5:-12	6:-21	
1	1:19	2:3	3:-11	4:-7	5:-44	6:-40	
1	1:-22	2:-22	3:-19	4:-25	5:-48	6:-50	
1	1:7	2:-43	3:-26	4:-24	5:-47	6:-50	
1	1:0	2:119	3:-40	4:-42	5:-70	6:-58	
1	1:136	2:-23	3:-13	4:-28	5:-54	6:-58	
1	1:149	2:149	3:-13	4:-25	5:-31	6:-35	
1	1:-24	2:140	3:-3	4:-27	5:-42	6:-63	
1	1:-161	2:0	3:-155	4:-168	5:-185	6:-203	
1	1:0	2:26	3:4	4:-5	5:-17	6:-33	
1	1:-71	2:-39	3:-33	4:-34	5:-56	6:-59	
1	1:-151	2:-146	3:-151	4:-169	5:-190	6:-210	
1	1:-52	2:-25	3:-36	4:-16	5:-44	6:-30	
1	1:-145	2:-162	3:-161	4:-171	5:-198	6:-183	
1	1:-160	2:-172	3:-158	4:-167	5:-185	6:-186	
1	1:142	2:-7	3:-28	4:-26	5:-32	6:-38	
1	1:-35	2:-43	3:-44	4:-47	5:-75	6:-88	
1	1:-145	2:-153	3:-161	4:-167	5:-182	6:-185	
1	1:117	2:-26	3:-33	4:-50	5:-61	6:-90	
1	1:11	2:2	3:-25	4:-12	5:-52	6:-61	
1	1:-155	2:0	3:-160	4:-153	5:-183	6:-175	
1	1:-146	2:-182	3:-155	4:-158	5:-174	6:-173	
1	1:3	2:17	3:-13	4:-10	5:-9	6:-26	
1	1:0	2:0	3:-143	4:-178	5:-169	6:-186	
1	1:-1	2:0	3:-22	4:-12	5:-55	6:-52	
1	1:21	2:22	3:22	4:5	5:-7	6:3	
1	1:-34	2:14	3:4	4:12	5:-34	6:-19	
1	1:17	2:20	3:-12	4:-3	5:-5	6:-24	
1	1:-175	2:-164	3:-149	4:-177	5:-194	6:-200	
1	1:-171	2:0	3:-154	4:-164	5:-151	6:-161	
1	1:-144	2:-137	3:-156	4:-152	5:-189	6:-200	
1	1:10	2:155	3:-18	4:-7	5:-28	6:-28	
1	1:16	2:25	3:19	4:28	5:5	6:3	
1	1:-12	2:148	3:-10	4:-10	5:-25	6:-31	
1	1:-15	2:-5	3:-36	4:-27	5:-40	6:-54	
1	1:155	2:0	3:-10	4:-4	5:-24	6:-37	
1	1:-4	2:4	3:19	4:-4	5:-30	6:-39	
1	1:-25	2:-8	3:-26	4:-17	5:-35	6:-34	
1	1:28	2:1	3:-10	4:-30	5:-43	6:-51	
1	1:-148	2:0	3:-168	4:-155	5:-182	6:-192	
1	1:-139	2:-151	3:-150	4:-180	5:-189	6:-201	
1	1:20	2:13	3:4	4:-6	5:-23	6:-60	
1	1:-1	2:-19	3:-25	4:-15	5:-13	6:-45	
1	1:-38	2:102	3:-37	4:-71	5:-88	6:-108	
1	1:-146	2:-136	3:-155	4:-157	5:-176	6:-182	
1	1:-7	2:10	3:-25	4:-19	5:-6	6:-25	
1	1:-5	2:-19	3:-34	4:-24	5:-14	6:-31	
1	1:-44	2:-52	3:-9	4:-41	5:-37	6:-46	
1	1:-16	2:-2	3:-12	4:-25	5:-45	6:-47	
1	1:-37	2:-30	3:-31	4:-40	5:-43	6:-63	
1	1:32	2:31	3:14	4:-17	5:-4	6:-1	
1	1:-13	2:-34	3:-8	4:-15	5:-40	6:-44	
1	1:38	2:32	3:8	4:6	5:-16	6:-24	
1	1:-23	2:-5	3:-2	4:-4	5:-16	6:-28	
1	1:-15	2:-35	3:-18	4:-57	5:-60	6:-74	
1	1:-31	2:143	3:-14	4:-23	5:-31	6:-49	
1	1:-37	2:-34	3:-28	4:-16	5:-62	6:-54	
1	1:138	2:138	3:-29	4:-34	5:-48	6:-43	
1	1:-17	2:-39	3:-24	4:-53	5:-45	6:-55	
1	1:-148	2:-148	3:-182	4:-150	5:-179	6:-182	
1	1:-16	2:-12	3:0	4:-26	5:-44	6:-51	
1	1:32	2:18	3:10	4:15	5:-20	6:8	
1	1:-47	2:113	3:-31	4:-47	5:-71	6:-70	
1	1:-12	2:-25	3:-22	4:-18	5:-35	6:-48	
1	1:39	2:16	3:-4	4:-14	5:-32	6:-17	
1	1:-40	2:136	3:-24	4:-27	5:-36	6:-55	
1	1:-31	2:6	3:1	4:-27	5:-42	6:-37	
1	1:-1	2:-13	3:-6	4:11	5:-4	6:0	
1	1:-53	2:-58	3:-34	4:-55	5:-68	6:-68	
1	1:4	2:20	3:7	4:-10	5:-30	6:-14	
1	1:171	2:5	3:0	4:-2	5:-8	6:-36	
1	1:-7	2:12	3:1	4:3	5:-26	6:-49	
1	1:160	2:5	3:-19	4:-8	5:-21	6:-9	
1	1:152	2:8	3:-33	4:-24	5:-33	6:-42	
1	1:-10	2:-14	3:-35	4:-31	5:-49	6:-64	
1	1:-6	2:12	3:11	4:-2	5:-34	6:-37	
1	1:137	2:-30	3:-37	4:-27	5:-43	6:-46	
1	1:-8	2:0	3:-17	4:-20	5:-36	6:-45	
1	1:-145	2:-146	3:-157	4:-170	5:-191	6:-192	
1	1:127	2:-23	3:-39	4:-39	5:-49	6:-58	
1	1:-22	2:-46	3:-17	4:-26	5:-43	6:-32	
1	1:-6	2:-21	3:-10	4:-4	5:-53	6:-37	
1	1:146	2:-11	3:-30	4:-13	5:-32	6:-47	
1	1:-15	2:-14	3:-26	4:-16	5:-29	6:-55	
1	1:-140	2:-162	3:-148	4:-155	5:-179	6:-194	
1	1:10	2:-12	3:-3	4:-6	5:-26	6:-12	
1	1:-135	2:-139	3:-165	4:-167	5:-189	6:-189	
1	1:0	2:-44	3:-45	4:-36	5:-60	6:-73	
1	1:0	2:-163	3:-158	4:-146	5:-172	6:-170	
1	1:-142	2:-147	3:-135	4:-151	5:-182	6:-191	
1	1:-7	2:101	3:-34	4:-51	5:-40	6:-52	
1	1:2	2:1	3:-46	4:-22	5:-41	6:-36	
1	1:-2	2:-20	3:-35	4:-4	5:-29	6:-33	
1	1:-6	2:157	3:6	4:6	5:-16	6:-16	
1	1:141	2:23	3:-19	4:-15	5:-44	6:-37	
1	1:-22	2:-10	3:-8	4:-18	5:-30	6:-37	
1	1:139	2:139	3:-28	4:-5	5:-62	6:-54	
1	1:7	2:0	3:-2	4:-8	5:-10	6:-23	
1	1:-17	2:-19	3:-36	4:-13	5:-44	6:-62	
1	1:145	2:-14	3:-39	4:-8	5:-43	6:-45	
1	1:-28	2:144	3:-12	4:-14	5:-28	6:-38	
1	1:-31	2:-27	3:-22	4:-10	5:-29	6:-42	
1	1:-20	2:-22	3:-42	4:-49	5:-47	6:-70	
1	1:0	2:-186	3:-151	4:-175	5:-184	6:-188	
1	1:-38	2:-31	3:-71	4:-18	5:-42	6:-61	
1	1:-32	2:-15	3:-31	4:-11	5:-50	6:-68	
1	1:122	2:122	3:-22	4:-28	5:-50	6:-61	
1	1:-4	2:18	3:10	4:5	5:-8	6:-13	
